time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.698907438691679428e-01,3.572199568579221413e-02,3.100924269675735534e+00,3.679873301807410346e-01,-6.332648576259515272e-01,3.520910817174634833e+00
1.798843170379425260e-01,3.946941898831497764e-02,3.094317845599885874e+00,3.811127310820577874e-01,-6.874560535660275695e-01,3.512983899258841802e+00
1.898778902067171093e-01,4.334431695195318374e-02,3.087172781589417436e+00,3.934785677252145009e-01,-7.408873044334693958e-01,3.511296245741149402e+00
1.998714633754917203e-01,4.733952861791085320e-02,3.079498656982066596e+00,4.051715992767023211e-01,-7.931671594519082991e-01,3.423800943036632294e+00
2.098650365442663035e-01,5.144464075973136791e-02,3.071309131599491593e+00,4.154615237687784290e-01,-8.438436303654597292e-01,3.265648180439681525e+00
2.198586097130408590e-01,5.564278699833641317e-02,3.062623036565649937e+00,4.237871103133862283e-01,-8.923411956784143007e-01,3.142461173225023607e+00
2.298521828818154422e-01,5.991632781108031935e-02,3.053465144488112681e+00,4.305471919366496980e-01,-9.380809250207721162e-01,3.019540190151153602e+00
2.398457560505900532e-01,6.424997386150277379e-02,3.043865647229336613e+00,4.358154701054581803e-01,-9.805475583908025428e-01,2.931580768723458075e+00
2.498393292193646364e-01,6.863070222779231455e-02,3.033859623533823768e+00,4.399688961453710467e-01,-1.019290067887146156e+00,2.843907480181144365e+00
2.598329023881392197e-01,7.304762850182330847e-02,3.023486291760680178e+00,4.430607211200627837e-01,-1.053921099468976275e+00,3.177785534552485913e+00
2.698264755569138029e-01,7.750913781157495186e-02,3.012787306098251960e+00,4.488598394183077045e-01,-1.084467373940612989e+00,2.246552497236189883e+00
2.798200487256883862e-01,8.198535984216044625e-02,3.001805288975250008e+00,4.460722026274980823e-01,-1.110196738573389519e+00,3.019540190151158043e+00
2.898136218944629694e-01,8.646827814368218679e-02,2.990592380921638149e+00,4.501423810081288113e-01,-1.130848306130739944e+00,2.492351747162222519e+00
2.998071950632375526e-01,9.096701066375868783e-02,2.979196818619144871e+00,4.492742848964532687e-01,-1.146537001151680446e+00,2.439632902863337005e+00
3.098007682320121359e-01,9.545444913367853723e-02,2.967672008126454930e+00,4.478886916898542903e-01,-1.156666313851198558e+00,2.404379757469538248e+00
3.197943414007867191e-01,9.992632214006549884e-02,2.956074127058841761e+00,4.461652551744408335e-01,-1.161134312819966707e+00,2.351876663212841390e+00
3.297879145695613579e-01,1.043785725132870129e-01,2.944460154807196250e+00,4.439697213668129527e-01,-1.159872069743234313e+00,2.316512922260570040e+00
3.397814877383358856e-01,1.088073633036357596e-01,2.932887646540428772e+00,4.414778297714228028e-01,-1.152843840065633785e+00,2.263792821135165223e+00
3.497750609071104688e-01,1.132090441942870673e-01,2.921414300209608239e+00,4.385536987502430817e-01,-1.140046309807391856e+00,2.228757525667764749e+00
3.597686340758850521e-01,1.175801965785559788e-01,2.910097734789859558e+00,4.353769443472095824e-01,-1.121509070872665381e+00,2.211184577568122478e+00
3.697622072446596353e-01,1.219191471662071646e-01,2.898994958245856512e+00,4.321169630360669478e-01,-1.097324126778075559e+00,2.193723900615890177e+00
3.797557804134342185e-01,1.262251085682033480e-01,2.888161810882548419e+00,4.287827774976877837e-01,-1.067627354535128914e+00,2.175925985926197015e+00
3.897493535822088018e-01,1.304973633488475948e-01,2.877652640683489249e+00,4.253793727798264590e-01,-1.032580889630068555e+00,-3.440546913611293611e+00
3.997429267509834405e-01,1.344872666389974325e-01,2.867536394343915607e+00,3.727361390117069906e-01,-9.874924500841283370e-01,-3.442032341834033282e+00
4.097364999197580238e-01,1.379628736130474598e-01,2.857943438980192763e+00,3.225378058957337757e-01,-9.281045232560468650e-01,-3.444153774746172125e+00
4.197300730885326070e-01,1.409480541518286223e-01,2.849012438101333089e+00,2.746678385007351730e-01,-8.552974230315454340e-01,-3.447568051846912951e+00
4.297236462573071347e-01,1.434655123568791824e-01,2.840873136071643490e+00,2.290096730391181501e-01,-7.699728608148109776e-01,-3.451543253063946270e+00
4.397172194260817180e-01,1.455368469885278959e-01,2.833646174490449532e+00,1.854587649026389062e-01,-6.730483255199162240e-01,-3.455864683086641964e+00
4.497107925948563012e-01,1.471826453444355365e-01,2.827442956370623151e+00,1.439173684137902698e-01,-5.654526027057044102e-01,-3.460265622739893576e+00
4.597043657636308844e-01,1.484225515657635330e-01,2.822365555603737697e+00,1.042946019832481919e-01,-4.481213926992959617e-01,-3.464432346109766581e+00
4.696979389324055232e-01,1.492753355744771970e-01,2.818506666799605487e+00,6.650650952551459549e-02,-3.219936319074345743e-01,-3.464643282624959575e+00
4.796915121011801064e-01,1.497591113087971826e-01,2.815949578568889500e+00,3.050560906718421950e-02,-1.880114391500753712e-01,-3.467166690334005263e+00
4.896850852699546897e-01,1.498912518350644096e-01,2.814768153784562799e+00,-3.808296855271939285e-03,-4.711494481636155363e-02,-3.472435017983403149e+00
4.996786584387292729e-01,1.496881329572450070e-01,2.815026897370379810e+00,-3.653438045849209670e-02,9.976541679180234157e-02,-3.471249924683349697e+00
5.096722316075038561e-01,1.491655692659138721e-01,2.816781035376652031e+00,-6.768633643510563180e-02,2.517024942940176979e-01,-3.467444494122069898e+00
5.196658047762784394e-01,1.483390740721036438e-01,2.820076511144240072e+00,-9.731041031350433357e-02,4.077687989160457827e-01,-3.460377830708251334e+00
5.296593779450530226e-01,1.472237401526898248e-01,2.824950004864030806e+00,-1.254444673951539413e-01,5.670396826715442540e-01,-3.462017969658756300e+00
5.396529511138276058e-01,1.458337653516988963e-01,2.831428992503470354e+00,-1.522287088943581335e-01,7.286029577833809112e-01,-3.447747592186281018e+00
5.496465242826021891e-01,1.441830711749903793e-01,2.839531863925247812e+00,-1.775799427650319728e-01,8.915469964315488882e-01,-3.442607627787391156e+00
5.596400974513767723e-01,1.422852903142045322e-01,2.849267857015363781e+00,-2.016372882485547580e-01,1.054960886973096645e+00,-3.426963746063404148e+00
5.696336706201513556e-01,1.401535718319876223e-01,2.860637148877112512e+00,-2.243597360748909586e-01,1.217938158636460155e+00,-3.414256719766033843e+00
5.796272437889259388e-01,1.378008780200334904e-01,2.873630822591363376e+00,-2.458246688273800218e-01,1.379571022858578244e+00,-3.397867324036754511e+00
5.896208169577005220e-01,1.352397162726223234e-01,2.888230911601128881e+00,-2.660461479244976557e-01,1.538956009447911999e+00,-3.377806079636532566e+00
5.996143901264751053e-01,1.324824643821470860e-01,2.904410404551500235e+00,-2.850360410010053802e-01,1.695188382576371833e+00,-3.354129975573794553e+00
6.096079632952496885e-01,1.295413897823901039e-01,2.922133237176636200e+00,-3.028045702860973631e-01,1.847363185839179467e+00,-3.334519020262805444e+00
6.196015364640242717e-01,1.264283267248000053e-01,2.941354321528536708e+00,-3.194276199944832140e-01,1.994583921102412338e+00,-3.304964099427145641e+00
6.295951096327988550e-01,1.231549967226194392e-01,2.962019645881252661e+00,-3.348529124050259598e-01,2.135959280843242158e+00,-3.279810432671466991e+00
6.395886828015734382e-01,1.197329999165746284e-01,2.984066304250732493e+00,-3.491560222253846102e-01,2.270607415506866733e+00,-3.245274018992126308e+00
6.495822559703481325e-01,1.161738143465628759e-01,3.007422658535958249e+00,-3.622868638776363670e-01,2.397661078467925755e+00,-3.222811330158894094e+00
6.595758291391227157e-01,1.124884539460832833e-01,3.032008495819806360e+00,-3.743868537707713551e-01,2.516280774084328709e+00,-3.185736540115746696e+00
6.695694023078972990e-01,1.086877375407223484e-01,3.057735387238921465e+00,-3.853556211387848540e-01,2.625656429162393835e+00,-3.160693179920544882e+00
6.795629754766717712e-01,1.047822737199943788e-01,3.084506940657730123e+00,-3.953337254418426983e-01,2.725015630564395330e+00,-3.129329172990944485e+00
6.895565486454463544e-01,1.007821083613024554e-01,3.112219325654603352e+00,-4.042945610018132685e-01,2.813639402856243699e+00,-3.097688461990218745e+00
6.995501218142209376e-01,9.669726757807139972e-02,3.140761757984730007e+00,-4.122683267951772756e-01,2.890859878975929664e+00,-3.072419595406777226e+00
7.095436949829955209e-01,9.253717301383979077e-02,3.170017114778171496e+00,-4.193452784623974972e-01,2.956081162403429552e+00,-3.042634144682056174e+00
7.195372681517701041e-01,8.831083425833213818e-02,3.199862704289024418e+00,-4.255184157068945816e-01,3.008783773142051921e+00,-3.019226622214047140e+00
7.295308413205446874e-01,8.402682560405803913e-02,3.230171037595932049e+00,-4.308810124117116724e-01,3.048532721811597401e+00,-2.997902636378585672e+00
7.395244144893192706e-01,7.969298218667641986e-02,3.260810762144906505e+00,-4.354879300458799896e-01,3.074990167104101779e+00,-2.978944747987660957e+00
7.495179876580938538e-01,7.531657008331651970e-02,3.291647634309003756e+00,-4.393980645448383182e-01,3.087916744315961193e+00,-2.958002969788679604e+00
7.595115608268684371e-01,7.090445264852368590e-02,3.322545511519921391e+00,-4.426333359418901936e-01,3.087171273750918044e+00,-2.942855777585648536e+00
7.695051339956430203e-01,6.646291256648000079e-02,3.353367341800763235e+00,-4.452872933523760457e-01,3.072715574922573190e+00,-2.930621631389792814e+00
7.794987071644176035e-01,6.199742805865744721e-02,3.383976230680047603e+00,-4.474273817060176461e-01,3.044618106423925052e+00,-2.921446313774228365e+00
7.894922803331922978e-01,5.751279503140450250e-02,3.414236477869333264e+00,-4.491224803672557719e-01,3.003048570468999756e+00,-2.915425590405548828e+00
7.994858535019668810e-01,5.301311786841692020e-02,3.444014569022984418e+00,-4.504418660312041744e-01,2.948273387741781271e+00,-2.909979152969803806e+00
8.094794266707414643e-01,4.850192688415182890e-02,3.473180105576476606e+00,-4.514311237675328048e-01,2.880647152910321918e+00,2.910994397934031586e+00
8.194729998395160475e-01,4.423900841754780516e-02,3.501590189267296704e+00,-4.012359336751607497e-01,2.795701549132554309e+00,2.916215225377725595e+00
8.294665730082906308e-01,4.046697087491411826e-02,3.529043392587245975e+00,-3.532762690815767770e-01,2.689563182859524559e+00,2.925568557579644402e+00
8.394601461770652140e-01,3.716403719839152936e-02,3.555334523283265824e+00,-3.074357360026780395e-01,2.563601805071087369e+00,2.938444088774684104e+00
8.494537193458396862e-01,3.430954540699056310e-02,3.580272298950842202e+00,-2.636075494349818804e-01,2.419225290041744358e+00,2.952584978789534631e+00
8.594472925146142694e-01,3.188378733052723429e-02,3.603679634264235876e+00,-2.217074756863950113e-01,2.257861493415532994e+00,2.971968083116995452e+00
8.694408656833888527e-01,2.986806579321235264e-02,3.625393746971641740e+00,-1.816177924655630327e-01,2.080938176418358321e+00,2.996327981762481496e+00
8.794344388521634359e-01,2.824483799442226509e-02,3.645266054266487643e+00,-1.432253175741525497e-01,1.889864141567493938e+00,3.017933803003549631e+00
8.894280120209380192e-01,2.699734712795002697e-02,3.663161937547824376e+00,-1.064854867325775029e-01,1.686022474386754011e+00,3.048686745877775994e+00
8.994215851897126024e-01,2.610981114518275137e-02,3.678960439356596446e+00,-7.124883735654463646e-02,1.470756771243379113e+00,3.076656346464535119e+00
9.094151583584871856e-01,2.556740641883949172e-02,3.692553799135437576e+00,-3.747236867384637349e-02,1.245363987299498154e+00,3.105445666069612365e+00
9.194087315272617689e-01,2.535590534017435546e-02,3.703847012788982429e+00,-5.080242081940355980e-03,1.011095999580014837e+00,3.139523100472499717e+00
9.294023046960364631e-01,2.546203230809605117e-02,3.712757338288581455e+00,2.604165242075957148e-02,7.691512145116896626e-01,3.166475492079802390e+00
9.393958778648110464e-01,2.587310082787927165e-02,3.719213769083933752e+00,5.589777312588825597e-02,5.206807504201687031e-01,3.191360900765483066e+00
9.493894510335856296e-01,2.657669970650693506e-02,3.723156617289076209e+00,8.453821858353338659e-02,2.667955578502964054e-01,3.220394829447685847e+00
9.593830242023602128e-01,2.756118517108738578e-02,3.724537087287174586e+00,1.120657732019677832e-01,8.561604339955897203e-03,3.252957302428738817e+00
9.693765973711347961e-01,2.881589467619784239e-02,3.723316822844135121e+00,1.385737723248357811e-01,-2.529987549165711447e-01,3.263334393951899948e+00
9.793701705399093793e-01,3.032996046727513481e-02,3.719467569354764969e+00,1.639295001423636822e-01,-5.168808722236145625e-01,3.275993710214483823e+00
9.893637437086839626e-01,3.209227675142426600e-02,3.712971095261126120e+00,1.882162199332488295e-01,-7.820903248675372677e-01,3.290652263051456750e+00
9.993573168774585458e-01,3.409253016767049838e-02,3.703819009422557595e+00,2.115090189714500524e-01,-1.047652620416704483e+00,3.297010954599761234e+00
1.009350890046233129e+00,3.632067978432095001e-02,3.692012633230417951e+00,2.337878772581827025e-01,-1.312596386802163284e+00,3.294450329915187492e+00
1.019344463215007712e+00,3.876644389406549984e-02,3.677563066842929995e+00,2.550245969757952147e-01,-1.575936291629242758e+00,3.282344965747814758e+00
1.029338036383782296e+00,4.141921537940801423e-02,3.660491378505579707e+00,2.751822516982451172e-01,-1.836663109375860081e+00,3.271351749266051545e+00
1.039331609552556879e+00,4.426846494961653167e-02,3.640828863737429977e+00,2.943125237753496659e-01,-2.093742633187137159e+00,3.239394023046381577e+00
1.049325182721331462e+00,4.730317440716481220e-02,3.618617340173546637e+00,3.122674378425595587e-01,-2.346098379397547173e+00,3.208498693807765978e+00
1.059318755890106045e+00,5.051180964420972502e-02,3.593909663466876125e+00,3.290902759874738681e-01,-2.592604732603981166e+00,3.179938354143678758e+00
1.069312329058880628e+00,5.388328257922341685e-02,3.566770128761514336e+00,3.448268832077119317e-01,-2.832099841360913750e+00,3.143057421549082076e+00
1.079305902227655212e+00,5.740645193018487774e-02,3.537274873133729347e+00,3.594215785536194474e-01,-3.063374828300200026e+00,3.087094011371268820e+00
1.089299475396429795e+00,6.106912453013099012e-02,3.505512437645399881e+00,3.727205670545736260e-01,-3.285155904293021401e+00,3.046681941944997973e+00
1.099293048565204378e+00,6.485909865154917964e-02,3.471584365540959727e+00,3.848737073064966707e-01,-3.496127955902752049e+00,2.978322211400138197e+00
1.109286621733978961e+00,6.876369219002259614e-02,3.435605511658658795e+00,3.956383330044780933e-01,-3.694934000373481631e+00,2.926516565995690211e+00
1.119280194902753545e+00,7.276979768779938407e-02,3.397704521595568128e+00,4.051692339608846116e-01,-3.880189199070774198e+00,2.882567807773149138e+00
1.129273768071528128e+00,7.686542638954699247e-02,3.358023795792478339e+00,4.135362442961221796e-01,-4.050529187398395514e+00,2.816573970326778031e+00
1.139267341240302711e+00,8.103794387556258194e-02,3.316719317311294990e+00,4.205428953592434405e-01,-4.204597971888063057e+00,2.748103983673450212e+00
1.149260914409077294e+00,8.527367337827108928e-02,3.273960555780174975e+00,4.261762249059969920e-01,-4.341065917664199247e+00,2.698300550656707042e+00
1.159254487577851878e+00,8.955977457134486897e-02,3.229929871144037179e+00,4.306153029818407529e-01,-4.458697206278432468e+00,2.640591385564449833e+00
1.169248060746626461e+00,9.388400852108873262e-02,3.184821368959453558e+00,4.338035665457098400e-01,-4.556376620358170371e+00,2.584078705458849878e+00
1.179241633915401044e+00,9.823403474960142046e-02,3.138839665690852154e+00,4.357769000745750909e-01,-4.633126098017935846e+00,2.538176523517535088e+00
1.189235207084175627e+00,1.025983386456731095e-01,3.092198275948365715e+00,4.366640652875108941e-01,-4.688152337404558168e+00,2.487776972131614084e+00
1.199228780252950211e+00,1.069660531845875867e-01,3.045117620033941819e+00,4.364670010242114317e-01,-4.720867140329271905e+00,2.440165708120396015e+00
1.209222353421724794e+00,1.113267231987666167e-01,2.997822937846699620e+00,4.352655614708921261e-01,-4.730900116754997775e+00,2.403052230288107882e+00
1.219215926590499377e+00,1.156710853906946640e-01,2.950541974398675382e+00,4.332174952400795753e-01,-4.718124331538613880e+00,2.370817090827225915e+00
1.229209499759273960e+00,1.199912326452586137e-01,2.903502496203822059e+00,4.304363989454376704e-01,-4.682660254609142036e+00,2.337699680826801796e+00
1.239203072928048543e+00,1.242801718852102749e-01,2.856929895282655618e+00,4.269915284157883018e-01,-4.624858629612864647e+00,2.314105542752907585e+00
1.249196646096823127e+00,1.285320991827414716e-01,2.811044956057976663e+00,4.230501964293373884e-01,-4.545289861709890467e+00,2.291075771026465979e+00
1.259190219265597710e+00,1.327424875283503281e-01,2.766061729532508284e+00,4.187006387973559174e-01,-4.444722876708308235e+00,2.276724542355593073e+00
1.269183792434372293e+00,1.369080571253735168e-01,2.722185710848370022e+00,4.141029233543243038e-01,-4.324096711237311652e+00,2.264246413766874522e+00
1.279177365603146876e+00,1.410268049911937160e-01,2.679612264157321455e+00,4.093523610270011215e-01,-4.184490543160755749e+00,2.259458087811250682e+00
1.289170938771921682e+00,1.450979153916337472e-01,2.638525403511231993e+00,4.045901995878729562e-01,-4.027090664519229257e+00,2.260473332775479793e+00
1.299164511940696265e+00,1.491218575082047249e-01,2.599096854230070086e+00,3.999319314959420280e-01,-3.853161975948512286e+00,-2.265246086970410744e+00
1.309158085109470848e+00,1.529029013326293207e-01,2.561496634828596797e+00,3.563662791529298435e-01,-3.660685035887573768e+00,-2.277280071483099189e+00
1.319151658278245431e+00,1.562582926988305143e-01,2.525923987526885739e+00,3.148231865287601239e-01,-3.448131912027108115e+00,-2.295588621683636088e+00
1.329145231447020015e+00,1.592077256412496034e-01,2.492569637609725497e+00,2.751943148476665990e-01,-3.217513056161931395e+00,-2.319519273635973100e+00
1.339138804615794598e+00,1.617698201831526128e-01,2.461604554442066828e+00,2.373731403433561316e-01,-2.970763950699781830e+00,-2.347026804623971064e+00
1.349132377784568959e+00,1.639621969076052732e-01,2.433180801864684106e+00,2.012662199392264983e-01,-2.709726485896394088e+00,-2.379839513668668527e+00
1.359125950953343542e+00,1.658014411531958665e-01,2.407432543825625437e+00,1.667602139279763251e-01,-2.436135294971617071e+00,-2.415579120942760394e+00
1.369119524122118126e+00,1.673030867129544075e-01,2.384477163721990145e+00,1.337581764131094419e-01,-2.151610314264944979e+00,-2.462755540809425270e+00
1.379113097290892709e+00,1.684813118330445170e-01,2.364416437027424767e+00,1.020867880472883099e-01,-1.857650251738173663e+00,-2.509587774042354003e+00
1.389106670459667292e+00,1.693490666506006770e-01,2.347337749118507233e+00,7.167317326247800435e-02,-1.555636397499789991e+00,-2.560178433811936660e+00
1.399100243628441875e+00,1.699183782328681502e-01,2.333315209552821567e+00,4.240615074475594798e-02,-1.246841740786017727e+00,-2.608813186028822617e+00
1.409093816797216459e+00,1.702004012852751380e-01,2.322410709527577666e+00,1.422230479455575611e-02,-9.324384906663067962e-01,-2.672040093042070463e+00
1.419087389965991042e+00,1.702049410867875756e-01,2.314674898834261807e+00,-1.308341180841762763e-02,-6.135002913941050018e-01,-2.753298059497935935e+00
1.429080963134765625e+00,1.699396353995663578e-01,2.310148190613523056e+00,-3.973893020558214029e-02,-2.910013941599579046e-01,-2.778617026161227077e+00
1.439074536303540208e+00,1.694130324198636073e-01,2.308861570023067245e+00,-6.533904755646552376e-02,3.413174490556736274e-02,-2.835315770223264753e+00
1.449068109472314791e+00,1.686339155780667010e-01,2.310836909229556202e+00,-9.023578555660194400e-02,3.610184969124586862e-01,-2.889355259615035809e+00
1.459061682641089375e+00,1.676090780521889978e-01,2.316087632214209435e+00,-1.144771987667328322e-01,6.888416811518922600e-01,-2.948563679655849867e+00
1.469055255809863958e+00,1.663445166537070585e-01,2.324619167978226653e+00,-1.381737516542271837e-01,1.016819363469573467e+00,-3.001496357675295545e+00
1.479048828978638541e+00,1.648456493713160997e-01,2.336429244243200198e+00,-1.613312876887846026e-01,1.344189289690300271e+00,-3.037172619708400134e+00
1.489042402147413124e+00,1.631183263117142179e-01,2.351507949476542070e+00,-1.838580811365769785e-01,1.670181876610618676e+00,-3.071766205627329160e+00
1.499035975316187708e+00,1.611686319898874842e-01,2.369837575558527920e+00,-2.057977248113996571e-01,1.994008600857333668e+00,-3.108363110537112117e+00
1.509029548484962291e+00,1.590021267858700016e-01,2.391392421223734743e+00,-2.272110548584916900e-01,2.314857934273284013e+00,-3.119651939695890608e+00
1.519023121653736874e+00,1.566249883157423972e-01,2.416138438015321022e+00,-2.479154300834104652e-01,2.631864157524550496e+00,-3.129639083453407356e+00
1.529016694822511457e+00,1.540442012959823970e-01,2.444032541553010862e+00,-2.679303766669530740e-01,2.944088632996300525e+00,-3.124504833408233928e+00
1.539010267991286041e+00,1.512672100639684269e-01,2.475021867670490483e+00,-2.871452427574779920e-01,3.250508946353539486e+00,-3.117514311954284523e+00
1.549003841160060624e+00,1.483020326366779884e-01,2.509042820854190836e+00,-3.055550179809412570e-01,3.550002306978717659e+00,-3.080668699433261271e+00
1.558997414328835207e+00,1.451580150812702974e-01,2.546019987115563765e+00,-3.229009563540331529e-01,3.841319770073822415e+00,-3.056794919484822071e+00
1.568990987497610012e+00,1.418452510780654485e-01,2.585864776264107601e+00,-3.392895587903250187e-01,4.123084324053080785e+00,-3.003833980282197391e+00
1.578984560666384596e+00,1.383746916197871046e-01,2.628474195544751701e+00,-3.544457985255786148e-01,4.393782261766307151e+00,-2.951370052347860096e+00
1.588978133835159179e+00,1.347587609906339967e-01,2.673729331142300047e+00,-3.683484169422317489e-01,4.651751755890540352e+00,-2.886750433119173120e+00
1.598971707003933762e+00,1.310107078648515555e-01,2.721494001484361380e+00,-3.808550554580417691e-01,4.895200762727935029e+00,-2.825813613463718621e+00
1.608965280172708345e+00,1.271445315449900582e-01,2.771613500928678420e+00,-3.919574519030727955e-01,5.122225663995269684e+00,-2.742341912649550295e+00
1.618958853341482929e+00,1.231755037645052842e-01,2.823913623414653795e+00,-4.014118694689624012e-01,5.330829710434699109e+00,-2.679160879371688786e+00
1.628952426510257512e+00,1.191194072722355085e-01,2.878199897061158641e+00,-4.093577469295714422e-01,5.518977914933270945e+00,-2.585009335147427922e+00
1.638945999679032095e+00,1.149929211797627998e-01,2.934257551635935268e+00,-4.154808050842719869e-01,5.684641975005096270e+00,-2.512775800389118519e+00
1.648939572847806678e+00,1.108134170879052915e-01,2.991851757613164686e+00,-4.199540960830676628e-01,5.825866928548331103e+00,-2.413933641820944942e+00
1.658933146016581262e+00,1.065986654680538825e-01,3.050728882974124812e+00,-4.225290901601176374e-01,5.940846389393387383e+00,-2.350523536552376669e+00
1.668926719185355845e+00,1.023660104631557016e-01,3.110618254455314702e+00,-4.235358703994738794e-01,6.028011105446057449e+00,-2.266349970436929429e+00
1.678920292354130428e+00,9.813195483330129643e-02,3.171235096887864646e+00,-4.228171701065776555e-01,6.086104776430739882e+00,-2.183518183829514125e+00
1.688913865522905011e+00,9.391341433191316423e-02,3.232283704620688702e+00,-4.204463244811784683e-01,6.114214367159187091e+00,-2.113877547696358494e+00
1.698907438691679372e+00,8.972591137298785435e-02,3.293461290990121970e+00,-4.166276423007533869e-01,6.111846547056177137e+00,-2.048541548527298417e+00
1.708901011860453956e+00,8.558321955938823222e-02,3.354462363146257342e+00,-4.115067541193513367e-01,6.078952536739684831e+00,-1.988089537585620015e+00
1.718894585029228539e+00,8.149752379059950480e-02,3.414983126892357834e+00,-4.052549514698233213e-01,6.015918623290895439e+00,-1.932954638691902538e+00
1.728888158198003122e+00,7.747919433747946227e-02,3.474725736415713584e+00,-3.980628185566786881e-01,5.923541879333576787e+00,-1.874985061692570509e+00
1.738881731366777705e+00,7.353700247528621725e-02,3.533402169980577767e+00,-3.900590455738711104e-01,5.802978087241426941e+00,-1.829261222693904454e+00
1.748875304535552289e+00,6.967772848500793093e-02,3.590737525234239502e+00,-3.815107667274849068e-01,5.655687756086454243e+00,-1.789511715952829540e+00
1.758868877704326872e+00,6.590578557382620328e-02,3.646472790945055831e+00,-3.726235725216326955e-01,5.483373565765123914e+00,-1.749166825604433928e+00
1.768862450873101455e+00,6.222386072034420679e-02,3.700366853555586921e+00,-3.635365969680564024e-01,5.287897588005995075e+00,1.725552936099740586e+00
1.778856024041876038e+00,5.878254060009154708e-02,3.752189380299651766e+00,-3.247957567628116382e-01,5.068736615022821468e+00,1.704115832116078977e+00
1.788849597210650622e+00,5.571839947757364908e-02,3.801698751756597883e+00,-2.881280785016628321e-01,4.825886912734764778e+00,1.684180930685938327e+00
1.798843170379425205e+00,5.301078024622333379e-02,3.848671529132539071e+00,-2.535147189259505107e-01,4.562037798467114769e+00,1.676921306036399884e+00
1.808836743548199788e+00,5.063976990488495977e-02,3.892910580492702888e+00,-2.208264004026140315e-01,4.279749657133437246e+00,1.667079566597392759e+00
1.818830316716974371e+00,4.858614672682994712e-02,3.934243583527873955e+00,-1.900530675864618713e-01,3.981420842508823554e+00,1.668884532592132652e+00
1.828823889885748954e+00,4.683148436789805885e-02,3.972521319104199478e+00,-1.610469484416799657e-01,3.669266385495815186e+00,-1.673861390200469312e+00
1.838817463054523538e+00,4.521609084231428127e-02,4.007621908246198572e+00,-1.619651684607333331e-01,3.347134781830066519e+00,-1.683366617803274234e+00
1.848811036223298343e+00,4.358964804144269123e-02,4.039465757511969457e+00,-1.632549157587361854e-01,3.018360932370706351e+00,-1.699678950337498273e+00
1.858804609392072926e+00,4.194820814756742428e-02,4.067992548388684959e+00,-1.649597677250251859e-01,2.684151901112684868e+00,-1.722790223409948585e+00
1.868798182560847509e+00,4.028746418548932035e-02,4.093153513398466004e+00,-1.671083807405839838e-01,2.345611807036021901e+00,-1.750015708779033563e+00
1.878791755729622093e+00,3.860299917069337505e-02,4.114910458555200989e+00,-1.696946810935386352e-01,2.003752074737056077e+00,1.786737545589799581e+00
