time,cart_pos,pend_pos,cart_vel,pend_vel,force
1.220121145248413086e+00,1.543281249999999827e-01,1.937417735099564720e+00,4.311805082725420624e-01,-2.760970571256716077e+00,2.370817090827225915e+00
1.230122327804565430e+00,1.587537109374999866e-01,1.912874042493394544e+00,4.425062648993996484e-01,-2.454079051988890647e+00,2.337699680826801796e+00
1.240123510360717773e+00,1.632019921874999779e-01,1.892932292250881110e+00,4.447755277963184040e-01,-1.993939229740990360e+00,2.314105542752907585e+00
1.250124216079711914e+00,1.677410546874999742e-01,1.876058503584139059e+00,4.538742192342531956e-01,-1.687259793545769604e+00,2.291075771026465979e+00
1.260124921798706055e+00,1.723482031249999880e-01,1.863786657281053971e+00,4.606823325227687449e-01,-1.227098031669646483e+00,2.276724542355593073e+00
1.270125627517700195e+00,1.770007421874999765e-01,1.854582772553740266e+00,4.652210747151087622e-01,-9.203235237522238155e-01,2.264246413766874522e+00
1.280126571655273438e+00,1.816986718749999674e-01,1.849980830190083303e+00,4.697486180179741844e-01,-4.601507918005067199e-01,2.259458087811250682e+00
1.290127277374267578e+00,1.864646874999999759e-01,1.849980830190083303e+00,4.765679301959671044e-01,0.000000000000000000e+00,2.260473332775479793e+00
1.300127983093261719e+00,1.912987890624999743e-01,1.853048791765854464e+00,4.833760434844798781e-01,3.067745079174005185e-01,-2.265246086970410744e+00
1.310128688812255859e+00,1.960648046874999828e-01,1.862252676493168391e+00,4.765679301959671044e-01,9.203235237522460199e-01,-2.277280071483099189e+00
1.320129632949829102e+00,2.003769140624999667e-01,1.876058503584139059e+00,4.311702290986228481e-01,1.380452375401498122e+00,-2.295588621683636088e+00
1.330130577087402344e+00,2.043258984374999587e-01,1.892932292250881110e+00,3.948611571745289650e-01,1.687219569935176633e+00,-2.319519273635973100e+00
1.340131521224975586e+00,2.079798437499999764e-01,1.914408023281280125e+00,3.653600362362046106e-01,2.147370361735683186e+00,-2.347026804623971064e+00
1.350132465362548828e+00,2.112252734374999719e-01,1.940485696675336103e+00,3.245123303215958765e-01,2.607521153536190184e+00,-2.379839513668668527e+00
1.360133171081542969e+00,2.141302734374999628e-01,1.972699293220934624e+00,2.904795003099213679e-01,3.221132333132838976e+00,-2.415579120942760394e+00
1.370134353637695312e+00,2.166721484374999618e-01,2.007980851342304085e+00,2.541574444550394607e-01,3.527738637234013819e+00,-2.462755540809425270e+00
1.380135297775268555e+00,2.188055078124999664e-01,2.047864351827330953e+00,2.133157975540567741e-01,3.987973528937710288e+00,-2.509587774042354003e+00
1.390136241912841797e+00,2.205076562499999615e-01,2.092349794676014341e+00,1.701987746441933624e-01,4.448124320738172877e+00,-2.560178433811936660e+00
1.400136947631835938e+00,2.218012890624999622e-01,2.142971160676240494e+00,1.293541524817623523e-01,5.061779380637308812e+00,-2.608813186028822617e+00
1.410137653350830078e+00,2.226637109374999812e-01,2.196660488252238252e+00,8.623610165451008058e-02,5.368553888554753684e+00,-2.672040093042070463e+00
1.420138835906982422e+00,2.230722265624999756e-01,2.248815835040350208e+00,4.084673214455936813e-02,5.214917985476426487e+00,-2.753298059497935935e+00
1.430139780044555664e+00,2.230949218749999630e-01,2.311709047343661005e+00,2.269316995254653385e-03,6.288727487940155569e+00,-2.778617026161227077e+00
1.440140724182128906e+00,2.227317968749999710e-01,2.379204202010629210e+00,-3.630907192409388307e-02,6.748878279740706532e+00,-2.835315770223264753e+00
1.450141668319702148e+00,2.219601562499999570e-01,2.451301299041254822e+00,-7.715677783870263096e-02,7.209029071541257494e+00,-2.889355259615035809e+00
1.460142374038696289e+00,2.208480859374999661e-01,2.526466357647651151e+00,-1.111991837123912086e-01,7.515975443976602222e+00,-2.948563679655849867e+00
1.470143079757690430e+00,2.193728906249999833e-01,2.604699377829818641e+00,-1.475091212511306926e-01,7.822749951894002685e+00,-3.001496357675295545e+00
1.480165719985961914e+00,2.175572656249999681e-01,2.687534340375643538e+00,-1.811523669061340658e-01,8.264784593601111951e+00,-3.037172619708400134e+00
1.490166902542114258e+00,2.154012109374999762e-01,2.773437264497239152e+00,-2.155799752073988274e-01,8.589276681961118598e+00,-3.071766205627329160e+00
1.500167608261108398e+00,2.129728124999999694e-01,2.860874169406720569e+00,-2.428227072903263173e-01,8.743073475646248482e+00,-3.108363110537112117e+00
1.510169029235839844e+00,2.102493749999999606e-01,2.951379035891973590e+00,-2.723050561395989888e-01,9.049200779960491658e+00,-3.119651939695890608e+00
