time,pos,vel,torque
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.573426546348180688e-01
5.000000000000000278e-02,0.000000000000000000e+00,-1.909874481253771294e-01,-1.251594030211400144e+00
1.000000000000000056e-01,-9.549372406177583303e-03,-4.549100196039955746e-01,-1.608104771796866617e+00
1.500000000000000222e-01,-3.229487338620193326e-02,-7.706828335696548349e-01,-1.918737650660995886e+00
2.000000000000000111e-01,-7.082901506443146922e-02,-1.114386297457567121e+00,-2.169948570975066993e+00
2.500000000000000000e-01,-1.265483299373098280e-01,-1.459081999906783000e+00,-2.350243938808439736e+00
2.999999999999999889e-01,-1.995024299326489947e-01,-1.776478361871410394e+00,-2.451046213890331060e+00
3.499999999999999778e-01,-2.883263480265860212e-01,-2.038894157637495486e+00,-2.467312783617158889e+00
3.999999999999999667e-01,-3.902710559084607844e-01,-2.221391949131740429e+00,-2.397950749574060847e+00
4.499999999999999556e-01,-5.013406533650478503e-01,-2.303861880180414712e+00,-2.245735105643083873e+00
4.999999999999999445e-01,-6.165337473740686303e-01,-2.272665231314744183e+00,-2.016570692091713024e+00
5.499999999999999334e-01,-7.301670089398057950e-01,-2.121392244715949893e+00,-1.718412344678377002e+00
5.999999999999999778e-01,-8.362366211756034895e-01,-1.850496516409653625e+00,-1.359981735634047784e+00
6.500000000000000222e-01,-9.287614469960862040e-01,-1.465872408786368819e+00,-9.496921478370867753e-01
7.000000000000000666e-01,-1.002055067435404734e+00,-9.768255178669613681e-01,-4.949767151403688947e-01
7.500000000000001110e-01,-1.050896343328752813e+00,-3.940846915991872423e-01,-2.610712232066836943e-03
8.000000000000001554e-01,-1.070600577908712214e+00,2.714176020334235773e-01,5.206631709581338585e-01
8.500000000000001998e-01,-1.057029697807041257e+00,1.008642372216866923e+00,1.066568797600777385e+00
9.000000000000002442e-01,-1.006597579196197634e+00,1.805172705386808962e+00,1.623262685599263788e+00
9.500000000000002887e-01,-9.163389439268571079e-01,2.644663672095719953e+00,2.173427813761862559e+00
1.000000000000000222e+00,-7.841057603220713546e-01,3.503455045356350439e+00,2.670361617591970216e+00
1.050000000000000266e+00,-6.089330080542537660e-01,4.342160212625456595e+00,2.670361617591970216e+00
1.100000000000000311e+00,-3.918249974229808252e-01,5.017226674399385189e+00,2.670361617591970216e+00
1.150000000000000355e+00,-1.409636637030116102e-01,5.500476755167021281e+00,2.670361617591970216e+00
1.200000000000000400e+00,1.340601740553394594e-01,5.769337972751994670e+00,2.670361617591970216e+00
1.250000000000000444e+00,4.225270726929392096e-01,5.816529585169797123e+00,2.670361617591970216e+00
1.300000000000000488e+00,7.133535519514291323e-01,5.657686618322767202e+00,2.670361617591970216e+00
1.350000000000000533e+00,9.962378828675675368e-01,5.332373983772068726e+00,2.670361617591970216e+00
1.400000000000000577e+00,1.262856582056171018e+00,4.896945649042212523e+00,2.670361617591970216e+00
1.450000000000000622e+00,1.507703864508281644e+00,4.412354512811502261e+00,2.670361617591970216e+00
1.500000000000000666e+00,1.728321590148856668e+00,3.932565314126862166e+00,2.670361617591970216e+00
1.550000000000000711e+00,1.924949855855199843e+00,3.497792224231349500e+00,2.390414364330198271e+00
1.600000000000000755e+00,2.099839467066767273e+00,3.070923595212884827e+00,2.110249028058072795e+00
1.650000000000000799e+00,2.253385646827411826e+00,2.669576160084442762e+00,1.851772566203971015e+00
1.700000000000000844e+00,2.386864454831633786e+00,2.305888039130131517e+00,1.617054409836242046e+00
1.750000000000000888e+00,2.502158856788140540e+00,1.984779948229215440e+00,1.406055304926344007e+00
1.800000000000000933e+00,2.601397854199601678e+00,1.706384290394708181e+00,1.217437867521723893e+00
1.850000000000000977e+00,2.686717068719336687e+00,1.468029087609764582e+00,1.049118063214063978e+00
1.900000000000001021e+00,2.760118523099825083e+00,1.265633942192928796e+00,8.986030564288570721e-01
1.950000000000001066e+00,2.823400220209471012e+00,1.094584508943905243e+00,7.631823489307886232e-01
2.000000000000000888e+00,2.878129445656666174e+00,9.502188105617707103e-01,6.400173441820968812e-01
2.050000000000000711e+00,2.925640386184755304e+00,8.280513768528897645e-01,5.261360657607467850e-01
2.100000000000000533e+00,2.967042955027399120e+00,7.238247449183098370e-01,4.184032806191285148e-01
2.150000000000000355e+00,3.003234192273315006e+00,6.334575463451540545e-01,3.134175096900010948e-01
2.200000000000000178e+00,3.034907069590572881e+00,5.529189761289662330e-01,2.073748748601847158e-01
2.250000000000000000e+00,3.062553018397021098e+00,4.780496900674253702e-01,9.587953012555702759e-02
2.299999999999999822e+00,3.086455502900392389e+00,4.043318476680954343e-01,-2.627944996471022129e-02
2.349999999999999645e+00,3.106672095283796953e+00,3.266076831322617946e-01,-1.654130892833438338e-01
2.399999999999999467e+00,3.123002479440410095e+00,2.387342965370451708e-01,-3.296833754621127932e-01
2.449999999999999289e+00,3.134939194267262419e+00,1.330691864506137467e-01,-5.289079280003993189e-01
2.499999999999999112e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00
