time,pos,vel,torque
0.000000000000000000e+00,0.000000000000000000e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.513387005822490666e-02,5.294156314299632059e-04,3.139359460543828639e+00,3.957742321854437750e-02,-1.663862293771268819e-01,1.893821059877307533e+00
5.026774011644981333e-02,2.190367293560186931e-03,3.132409653257378856e+00,8.930409373289854846e-02,-3.699018397124662627e-01,2.602325192628822226e+00
7.540161017467472693e-02,5.204850682883866222e-03,3.120014336009493849e+00,1.466872103602811506e-01,-5.944391590195958752e-01,3.255580822686696241e+00
1.005354802328996267e-01,9.729809469374408118e-03,3.101868244867979740e+00,2.090598061015397080e-01,-8.226700388293770594e-01,3.832866190062730549e+00
1.256693502911245264e-01,1.585304458978295875e-02,3.078113912995735113e+00,2.736039289125414831e-01,-1.036585501061985770e+00,4.313040876368915200e+00
1.508032203493494261e-01,2.359039424469397406e-02,3.049348773427822845e+00,3.374273890033145928e-01,-1.218311786352094472e+00,4.676903824283325406e+00
1.759370904075743258e-01,3.288551692684792138e-02,3.016608202437501607e+00,3.976915905545581609e-01,-1.351191037411356488e+00,4.909607538336234533e+00
2.010709604657992255e-01,4.361306149436164348e-02,2.981320214700694304e+00,4.517501054531008475e-01,-1.420920265395355209e+00,5.001560805813085153e+00
2.262048305240241253e-01,5.558517092178033581e-02,2.945232469024317901e+00,4.972708209247597155e-01,-1.416560022236487582e+00,4.948535130593933573e+00
2.513387005822490528e-01,6.856136992369160632e-02,2.910314119822087875e+00,5.323752111142908694e-01,-1.331454352292782861e+00,4.753911614177495082e+00
2.764725706404739802e-01,8.226146457037884774e-02,2.878639408282148704e+00,5.557370878552108096e-01,-1.163730057165936582e+00,4.428753816927558873e+00
3.016064406986989077e-01,9.637918853689196597e-02,2.852269411092722251e+00,5.665530709175160551e-01,-9.159892997869548692e-01,3.987451185924859143e+00
3.267403107569238352e-01,1.105935052656048523e-01,2.833151151918442689e+00,5.644001958238658023e-01,-5.943329913439413525e-01,3.442821506829512490e+00
3.518741808151487627e-01,1.245771757914625050e-01,2.823039601331740922e+00,5.491657550963101597e-01,-2.075869800273697774e-01,2.808679544818158735e+00
3.770080508733736901e-01,1.380015090329873850e-01,2.823447704415497306e+00,5.208315313847562411e-01,2.340340535618020412e-01,2.091446257058756419e+00
4.021419209315986176e-01,1.505380546977981848e-01,2.835619307112531295e+00,4.794391466827284121e-01,7.194101484956544335e-01,1.296286142587268930e+00
4.272757909898235451e-01,1.618596581166076576e-01,2.860511423840707224e+00,4.250733836444003932e-01,1.236766726598184318e+00,4.262158366201885817e-01
4.524096610480484726e-01,1.716432063398798114e-01,2.898772007519101912e+00,3.580008879546946465e-01,1.773122109712249372e+00,-5.118900150871965593e-01
4.775435311062734001e-01,1.795771550909121828e-01,2.950696122790826603e+00,2.788996619032186874e-01,2.313200633725889688e+00,-1.503200578432226875e+00
5.026774011644983275e-01,1.853760973940015988e-01,3.016147498082739187e+00,1.891714833828789244e-01,2.837907228295167616e+00,-2.519888432435513970e+00
5.278112712227231995e-01,1.888037304232075830e-01,3.094439073267016838e+00,9.127248879842947415e-02,3.322818192667813975e+00,-3.517041795896571177e+00
5.529451412809480715e-01,1.897034033279938192e-01,3.184182358497895216e+00,-1.104377462392375567e-02,3.737506264723192029e+00,-4.430645406895473926e+00
5.780790113391729435e-01,1.880294687966078404e-01,3.283152574471029705e+00,-1.129091225512293961e-01,4.047628159102338863e+00,-5.188909011526080306e+00
6.032128813973978154e-01,1.838679382246138361e-01,3.388248145737865702e+00,-2.089671523317777890e-01,4.220080613341223419e+00,-5.726137124826913727e+00
6.283467514556226874e-01,1.774357304565064297e-01,3.495616555486648735e+00,-2.943380050647094182e-01,4.230162270292140647e+00,-6.000000000000000000e+00
6.534806215138475594e-01,1.690557351971434807e-01,3.600956572556667457e+00,-3.654532183688452007e-01,4.067303469993825082e+00,-6.000000000000000000e+00
6.786144915720724313e-01,1.590952120853675322e-01,3.699997549858724533e+00,-4.219804270877467456e-01,3.742339849629604753e+00,-5.825572128934579652e+00
7.037483616302973033e-01,1.479197294509650429e-01,3.788872731019469864e+00,-4.640786029749429109e-01,3.274144939439479707e+00,-5.484120601432914910e+00
7.288822316885221753e-01,1.358649939142480556e-01,3.864338109749219985e+00,-4.935773751484894278e-01,2.690535607994206657e+00,-5.070767606447478038e+00
7.540161017467470472e-01,1.232155720746395261e-01,3.923874834524355038e+00,-5.125461522443547357e-01,2.019869579647710189e+00,-4.637571874702219432e+00
7.791499718049719192e-01,1.102079222953394194e-01,3.965643798353379434e+00,-5.227408801926883841e-01,1.287490903904713324e+00,-4.215481496141570084e+00
8.042838418631967912e-01,9.704649203267123880e-02,3.988374742923069594e+00,-5.250715626511598400e-01,5.137167042383060656e-01,-3.802015762611972605e+00
8.294177119214216631e-01,8.392810628807551021e-02,3.991234158529911813e+00,-5.194005771415778350e-01,-2.863242726533016813e-01,-3.370291278006012803e+00
8.545515819796465351e-01,7.106879553433598229e-02,3.973700251343616596e+00,-5.045083991933707601e-01,-1.102225426067541481e+00,-2.875773258916612285e+00
8.796854520378714071e-01,5.873044951082218024e-02,3.935449719989184025e+00,-4.781278349226196211e-01,-1.927885761455315983e+00,-2.260730682259927793e+00
9.048193220960962790e-01,4.724288737927670456e-02,3.876260891973752010e+00,-4.372639716870240778e-01,-2.760576912466524035e+00,-1.470348645398899423e+00
