time,pos,vel,torque
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.934444566179354563e-01
1.000000000000000056e-01,0.000000000000000000e+00,5.931011681301106009e-01,1.511892561378764377e+00
2.000000000000000111e-01,5.931011681301105731e-02,1.354087492981883578e+00,1.297209897810957191e+00
2.999999999999999889e-01,1.947188661111994012e-01,1.688878748150671294e+00,8.256232103843825776e-01
4.000000000000000222e-01,3.636067409262665473e-01,1.398844998421103991e+00,1.932498462608780165e-01
5.000000000000000000e-01,5.034912407683769242e-01,4.823851392136195293e-01,-4.843610818408060625e-01
5.999999999999999778e-01,5.517297546897389493e-01,-8.686205824347520421e-01,-1.088655954182694563e+00
6.999999999999999556e-01,4.648676964462637451e-01,-2.339536770418384926e+00,-1.497229906629428786e+00
7.999999999999999334e-01,2.309140194044252137e-01,-3.554283551965149446e+00,-1.608748571350638867e+00
8.999999999999999112e-01,-1.245143357920897309e-01,-4.114984129848134664e+00,-1.406135331535434130e+00
9.999999999999998890e-01,-5.360127487769030807e-01,-3.728118772865541608e+00,-9.632396175314157372e-01
1.099999999999999867e+00,-9.088246260634572637e-01,-2.410873202859240116e+00,-3.624893202815153703e-01
1.199999999999999956e+00,-1.149911946349381209e+00,-5.039639015666467214e-01,3.577715239729210017e-01
1.300000000000000044e+00,-1.200308336506046292e+00,1.620752909749092918e+00,1.166761294709905972e+00
1.400000000000000133e+00,-1.038233045531137044e+00,3.759161169872061059e+00,1.938476221658753440e+00
1.500000000000000222e+00,-6.623169285439307608e-01,5.709029789593771831e+00,2.425060675193401405e+00
1.600000000000000311e+00,-9.141394958455337227e-02,7.000000000000000000e+00,2.500000000000000000e+00
1.700000000000000400e+00,6.085860504154466666e-01,7.000000000000000000e+00,2.500000000000000000e+00
1.800000000000000488e+00,1.308586050415446733e+00,5.699204530651057254e+00,2.500000000000000000e+00
1.900000000000000577e+00,1.878506503480552370e+00,3.935800116295933737e+00,2.500000000000000000e+00
2.000000000000000444e+00,2.272086515110145921e+00,2.618600783609334570e+00,2.111141570484237118e+00
2.100000000000000533e+00,2.533946593471079201e+00,1.754657927355686375e+00,1.623078367632474928e+00
2.200000000000000622e+00,2.709412386206647927e+00,1.184459790045642391e+00,1.242328807187074391e+00
2.300000000000000711e+00,2.827858365211211922e+00,8.215057247144652575e-01,9.487293465817160376e-01
2.400000000000000799e+00,2.910008937682658559e+00,5.862325404672609208e-01,7.236841831951134063e-01
2.500000000000000888e+00,2.968632191729384306e+00,4.279702040414548603e-01,5.516423437263692220e-01
2.600000000000000977e+00,3.011429212133530431e+00,3.174480746675541476e-01,4.203050561329367274e-01
2.700000000000001066e+00,3.043174019600285440e+00,2.379078202510183648e-01,3.201422012653827864e-01
2.800000000000001155e+00,3.066964801625387427e+00,1.794379048099565277e-01,2.438157973492258157e-01
2.900000000000001243e+00,3.084908592106382574e+00,1.358647582527464093e-01,1.856639104329060597e-01
3.000000000000001332e+00,3.098495067931656965e+00,1.031089869668615489e-01,1.413776707206001182e-01
3.100000000000001421e+00,3.108805966628343409e+00,7.835923553274283526e-02,1.076539497861873085e-01
3.200000000000001510e+00,3.116641890181617747e+00,5.960164160809172662e-02,8.197147492905623722e-02
3.300000000000001599e+00,3.122602054342427103e+00,4.535828902457974404e-02,6.241238280662329829e-02
3.400000000000001688e+00,3.127137883244884620e+00,3.453026667104985847e-02,4.751747036678515002e-02
3.500000000000001776e+00,3.130590909911989961e+00,2.629360003492478559e-02,3.617523598685649239e-02
3.600000000000001865e+00,3.133220269915482525e+00,2.002670152683540955e-02,2.753854569860308965e-02
3.700000000000001954e+00,3.135222940068165709e+00,1.525870358338558483e-02,2.096168033367901834e-02
3.800000000000002043e+00,3.136748810426504441e+00,1.163197667096387521e-02,1.595241044033739175e-02
3.900000000000002132e+00,3.137912008093600935e+00,8.874435202935869460e-03,1.213569621038139597e-02
4.000000000000001776e+00,3.138799451613894842e+00,6.778948703545922827e-03,9.226875492447113303e-03
4.100000000000001421e+00,3.139477346484249587e+00,5.188422514770946181e-03,7.012248310614937856e-03
4.200000000000001066e+00,3.139996188735726612e+00,3.985583698411450208e-03,5.332360906348413386e-03
4.300000000000000711e+00,3.140394747105567763e+00,3.085038852105620889e-03,4.058457909065075510e-03
4.400000000000000355e+00,3.140703250990778628e+00,2.420981141823892475e-03,3.060775368058484686e-03
4.500000000000000000e+00,3.140945349104960815e+00,1.925157300270125211e-03,2.231936009691304085e-03
4.599999999999999645e+00,3.141137864834988136e+00,1.527906043201945159e-03,1.662508019910978289e-03
4.699999999999999289e+00,3.141290655439308743e+00,1.263279553527992503e-03,8.553760260879133279e-04
4.799999999999998934e+00,3.141416983394661688e+00,8.797527462434794748e-04,9.245189099085140277e-04
4.899999999999998579e+00,3.141504958669285585e+00,8.769492050769555486e-04,-8.299140344970922043e-04
4.999999999999998224e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00
