time,pos,vel,torque
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.145568537746838089e-01
5.000000000000000278e-02,0.000000000000000000e+00,-1.591795174369980137e-01,-1.108731128874756999e+00
1.000000000000000056e-01,-7.958975871849899644e-03,-3.937569952208719304e-01,-1.439621501577032614e+00
1.500000000000000222e-01,-2.764682563289343892e-02,-6.779296058323136531e-01,-1.729969983695514246e+00
2.000000000000000111e-01,-6.154330592448139375e-02,-9.902149812325782285e-01,-1.966794010133973813e+00
2.500000000000000000e-01,-1.110540549861380316e-01,-1.306119096554919201e+00,-2.138868363016059426e+00
2.999999999999999889e-01,-1.763600098138839722e-01,-1.599617404168743651e+00,-2.238216001420006762e+00
3.499999999999999778e-01,-2.563408800223211936e-01,-1.845054908249845749e+00,-2.259383463875351161e+00
3.999999999999999667e-01,-3.485936254348134811e-01,-2.018898566608282596e+00,-2.200483414018850503e+00
4.499999999999999556e-01,-4.495385537652276109e-01,-2.101618424205949243e+00,-2.062901245612892343e+00
4.999999999999999445e-01,-5.546194749755251063e-01,-2.079174998378674921e+00,-1.850445910044488773e+00
5.499999999999999334e-01,-6.585782248944588302e-01,-1.943750069643024547e+00,-1.570998420482957902e+00
5.999999999999999778e-01,-7.557657283766100464e-01,-1.694131569716011532e+00,-1.232498462105061865e+00
6.500000000000000222e-01,-8.404723068624107007e-01,-1.334501804751225595e+00,-8.432269389904011314e-01
7.000000000000000666e-01,-9.071973970999719361e-01,-8.729196346698262499e-01,-4.112546365571571605e-01
7.500000000000001110e-01,-9.508433788334632597e-01,-3.197474639159625376e-01,5.721045217193303223e-02
8.000000000000001554e-01,-9.668307520292613866e-01,3.137792411086202660e-01,5.521763987533679918e-01
8.500000000000001998e-01,-9.511417899738303650e-01,1.014896524583348336e+00,1.062368060985479534e+00
9.000000000000002442e-01,-9.003969637446629370e-01,1.768405822991754972e+00,1.580044246383899065e+00
9.500000000000002887e-01,-8.119766725950752217e-01,2.556153500552304170e+00,2.079990820535071894e+00
1.000000000000000222e+00,-6.841689975674599689e-01,3.351447019623575940e+00,2.548727572783413997e+00
1.050000000000000266e+00,-5.165966465862810164e-01,4.120613969802699117e+00,2.953838346275805105e+00
1.100000000000000311e+00,-3.105659480961461827e-01,4.818949866478528854e+00,3.000000000000000000e+00
1.150000000000000355e+00,-6.961845477221965950e-02,5.335249283925875829e+00,3.000000000000000000e+00
1.200000000000000400e+00,1.971440094240741181e-01,5.638494681810618303e+00,3.000000000000000000e+00
1.250000000000000444e+00,4.790687435146050999e-01,5.723776758159973888e+00,3.000000000000000000e+00
1.300000000000000488e+00,7.652575814226038053e-01,5.608344668323610449e+00,3.000000000000000000e+00
1.350000000000000533e+00,1.045674814838784217e+00,5.332236344870073808e+00,3.000000000000000000e+00
1.400000000000000577e+00,1.312286632082287907e+00,4.951340816482183271e+00,2.927673349049787710e+00
1.450000000000000622e+00,1.559853672906397204e+00,4.509717427204614104e+00,2.649152322313505614e+00
1.500000000000000666e+00,1.785339544266605571e+00,4.016199441697845707e+00,2.366478617488457115e+00
1.550000000000000711e+00,1.986149516351497946e+00,3.514930184257364143e+00,2.095317385715516512e+00
1.600000000000000755e+00,2.161896025564366219e+00,3.037801045008333034e+00,1.841884364250728767e+00
1.650000000000000799e+00,2.313786077814782516e+00,2.603384531225495291e+00,1.609756539977782008e+00
1.700000000000000844e+00,2.443955304376057569e+00,2.219856266307970838e+00,1.400388017712178357e+00
1.750000000000000888e+00,2.554948117691456133e+00,1.888436777914997311e+00,1.213442327887320538e+00
1.800000000000000933e+00,2.649369956587205976e+00,1.606250445185776421e+00,1.047317302789062765e+00
1.850000000000000977e+00,2.729682478846398919e+00,1.368346001339522777e+00,8.998140950929447435e-01
1.900000000000001021e+00,2.798099778913374802e+00,1.169007248083679285e+00,7.684510419601562337e-01
1.950000000000001066e+00,2.856550141317558467e+00,1.002495367325551445e+00,6.506430314879039223e-01
2.000000000000000888e+00,2.906674909683836017e+00,8.634117771290185095e-01,5.438934841855986857e-01
2.050000000000000711e+00,2.949845498540287103e+00,7.468510054585020264e-01,4.456421861116419136e-01
2.100000000000000533e+00,2.987188048813212315e+00,6.483770490868742131e-01,3.531264500575279630e-01
2.150000000000000355e+00,3.019606901267556154e+00,5.638996035848944377e-01,2.632901279137314643e-01
2.200000000000000178e+00,3.047801881446800643e+00,4.895023844443854300e-01,1.726894600091419818e-01
2.250000000000000000e+00,3.072277000669020097e+00,4.212435341139348366e-01,7.735102844205717088e-02
2.299999999999999822e+00,3.093339177374716975e+00,3.549264620533257863e-01,-2.742729445511994310e-02
2.349999999999999645e+00,3.111085500477383192e+00,2.858313769624709066e-01,-1.472910529822333281e-01
2.399999999999999467e+00,3.125377069325506518e+00,2.084035161391666058e-01,-2.889826319900772877e-01
2.449999999999999289e+00,3.135797245132733391e+00,1.159081691395927177e-01,-4.606982780953306489e-01
2.499999999999999112e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00
