% # columns="iteration, evaluation, void, void, void, xmean", seed=561437, Mon Dec 19 15:21:36 2022, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 18 0 0 0 0.5213868216672076 0.5066039259529632
1 18 0 0 0 0.5213868216672076 0.5066039259529632
