time,pos,vel,torque
0.000000000000000000e+00,0.000000000000000000e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.075044405038564320e-02,1.499289318009419528e-04,3.140960219962961375e+00,2.717037998454963077e-02,-1.144520795583236911e-01,2.931524732960151258e+00
2.150088810077128640e-02,5.904971516636883843e-04,3.139106681836531632e+00,5.406742912374754712e-02,-2.268897815985422006e-01,3.052022938904605631e+00
3.225133215115692786e-02,1.318285453946586687e-03,3.136058615089582169e+00,8.060415658008146522e-02,-3.364138313606560571e-01,3.163670616253379642e+00
4.300177620154257280e-02,2.328996211472355096e-03,3.131851951067182949e+00,1.067038945177453957e-01,-4.421839099508035331e-01,3.267070620128538216e+00
5.375222025192821773e-02,3.617362419563624129e-03,3.126532174898974059e+00,1.322637137937946183e-01,-5.432681377130758049e-01,3.358925890116832846e+00
6.450266430231385573e-02,5.177091087054952641e-03,3.120154334508260074e+00,1.571953538027860420e-01,-6.388201036204054217e-01,3.440198047979770912e+00
7.525310835269949372e-02,7.000872124660688887e-03,3.112782727686289164e+00,1.813982688955644851e-01,-7.279692667316852717e-01,3.509003109879257565e+00
8.600355240308513172e-02,9.080274599298242266e-03,3.104491018143129999e+00,2.047647875782376004e-01,-8.098472784601540297e-01,3.563924647890427622e+00
9.675399645347076971e-02,1.140577374969224504e-02,3.095361750028335912e+00,2.271989121854667004e-01,-8.836718544680246534e-01,3.605509048077599310e+00
1.075044405038564077e-01,1.396693200315149951e-02,3.085485165383035522e+00,2.486263771571132208e-01,-9.487932816632794752e-01,3.635422907652031466e+00
1.182548845542420457e-01,1.675239468392700909e-02,3.074958760947444247e+00,2.689515307515230047e-01,-1.004516544645403853e+00,3.650770532482422670e+00
1.290053286046276837e-01,1.974981835360152885e-02,3.063887085060136961e+00,2.880860230918746434e-01,-1.050226463883651595e+00,3.651605049506631673e+00
1.397557726550133217e-01,2.294597069690261851e-02,3.052380768805180722e+00,3.059526692663131486e-01,-1.085407520536584958e+00,3.638408521664814543e+00
1.505062167053989597e-01,2.632679497027751864e-02,3.040555670820603407e+00,3.224753543774808162e-01,-1.109604428511750562e+00,3.610610106103624428e+00
1.612566607557845977e-01,2.987744223996403534e-02,3.028532126828833437e+00,3.375827627773871908e-01,-1.122440473299907149e+00,3.568028938244426129e+00
1.720071048061702357e-01,3.358234927740286896e-02,3.016433982299755456e+00,3.512131090985003423e-01,-1.123639295183790354e+00,3.511010315335773235e+00
1.827575488565558737e-01,3.742532324482011896e-02,3.004387580301878469e+00,3.633108789250367177e-01,-1.113012315052629431e+00,3.439596695053332542e+00
1.935079929069415117e-01,4.138960458161393408e-02,2.992520832784653084e+00,3.738259674750042394e-01,-1.090455520283029722e+00,3.353777604092715858e+00
2.042584369573271497e-01,4.545794232349827796e-02,2.980962239906963518e+00,3.827167493328901271e-01,-1.055961884246844562e+00,3.253919266171271474e+00
2.150088810077127877e-01,4.961266552885185838e-02,2.969839934618266231e+00,3.899464675234226574e-01,-1.009605063294114258e+00,3.140066911720346354e+00
2.257593250580984257e-01,5.383576264038505282e-02,2.959280711387847429e+00,3.954880996967483076e-01,-9.515577140710648196e-01,3.012850209115010003e+00
2.365097691084840636e-01,5.810897072533778573e-02,2.949409039309132119e+00,3.993215446342767150e-01,-8.820770472533864259e-01,2.872684179292152695e+00
2.472602131588697016e-01,6.241384422660187919e-02,2.940346192895893385e+00,4.014325872782337212e-01,-8.014972871191797799e-01,2.719949536179657290e+00
2.580106572092553674e-01,6.673181116384617473e-02,2.932209472303150211e+00,4.018116170246736618e-01,-7.102207173728790623e-01,2.554961039352373398e+00
2.687611012596410331e-01,7.104422314398828320e-02,2.925111490154899574e+00,4.004537321080802181e-01,-6.087141922928988036e-01,2.378109392968302149e+00
2.795115453100266989e-01,7.533240373198334117e-02,2.919159508537592096e+00,3.973583542386752709e-01,-4.975034504533554780e-01,2.189804939384346838e+00
2.902619893604123646e-01,7.957768663303571577e-02,2.914454862454760153e+00,3.925277570655988368e-01,-3.771629370219378719e-01,1.990351559580190610e+00
3.010124334107980304e-01,8.376145153737649118e-02,2.911092436801522521e+00,3.859680455169695046e-01,-2.483158234017434352e-01,1.780197143740774424e+00
3.117628774611836961e-01,8.786517178759895019e-02,2.909160137198507634e+00,3.776903752409015991e-01,-1.116351547578024045e-01,1.559956028269855688e+00
3.225133215115693619e-01,9.187043697686267385e-02,2.908738504106867850e+00,3.677052543711434862e-01,3.218313129092584962e-02,1.329653301513478159e+00
3.332637655619550276e-01,9.575896191937853519e-02,2.909900419110335701e+00,3.560254810635822276e-01,1.824112960702400088e-01,1.089622360385741784e+00
3.440142096123406934e-01,9.951260536959023739e-02,2.912710803195283749e+00,3.426651210435416317e-01,3.382967981463045337e-01,8.400793667270470833e-01
3.547646536627263592e-01,1.031133876349405315e-01,2.917226347427426258e+00,3.276402714648622982e-01,4.990615470721341818e-01,5.813027788976574683e-01
3.655150977131120249e-01,1.065435398484652491e-01,2.923495136940435390e+00,3.109740731770151423e-01,6.638833055948697437e-01,3.140901666056609143e-01
3.762655417634976907e-01,1.097855589747100263e-01,2.931556270933744379e+00,2.926929821892891304e-01,8.319126902429401227e-01,3.882770823030695651e-02
3.870159858138833564e-01,1.128222444520993878e-01,2.941439574372493926e+00,2.728269676392987009e-01,1.002273728183297630e+00,-2.441078681875879230e-01
3.977664298642690222e-01,1.156367769089209907e-01,2.953165149072585205e+00,2.514169416486025654e-01,1.174034307931335341e+00,-5.335666473776595753e-01
