time,pos,vel,torque
0.000000000000000000e+00,0.000000000000000000e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.400966695573856752e-02,-4.658994750976800346e-03,3.161206087081181337e+00,-1.889575946467523804e-01,7.886170758956808635e-01,-5.357814994927749375e+00
8.801933391147713504e-02,-1.727732450650356494e-02,3.212970134402829192e+00,-3.625818063177165262e-01,1.433772513594291809e+00,-6.000000000000000000e+00
1.320290008672156956e-01,-3.665729798262414019e-02,3.287105231136206118e+00,-4.997352029017022024e-01,1.795446584576799953e+00,-6.000000000000000000e+00
1.760386678229542701e-01,-6.133886581723903275e-02,3.370913227875560914e+00,-6.067290983340589694e-01,1.874520385949079104e+00,-6.000000000000000000e+00
2.200483347786928445e-01,-9.013155505185764527e-02,3.452255521573960984e+00,-6.896736270536938385e-01,1.696775183102084084e+00,-6.000000000000000000e+00
2.640580017344313912e-01,-1.221078144515050229e-01,3.520639048693239737e+00,-7.542662971562854590e-01,1.308684849423544794e+00,-6.000000000000000000e+00
3.080676686901699379e-01,-1.548708932749601197e-01,3.561302288129485571e+00,-7.362723879951205141e-01,5.040487509500691798e-01,-4.009810656025675435e+00
3.520773356459084846e-01,-1.839784128227851534e-01,3.554347625941655764e+00,-6.023230824273672068e-01,-7.648901365751166193e-01,-5.690273897941560133e-01
3.960870026016470313e-01,-2.036259694445260171e-01,3.478445199025594903e+00,-3.227403395075129633e-01,-2.525237084432271573e+00,4.337374807117344133e+00
4.400966695573855780e-01,-2.108245660038061964e-01,3.327113757675751682e+00,-3.812041865402330393e-02,-4.127963022768826207e+00,6.000000000000000000e+00
4.841063365131241247e-01,-2.068951393723068299e-01,3.116264019996035195e+00,1.847260148827753745e-01,-5.160026613915319693e+00,6.000000000000000000e+00
5.281160034688626714e-01,-1.945042468120047607e-01,2.873999872804779088e+00,3.479728787426454306e-01,-5.504359986835087426e+00,6.000000000000000000e+00
5.721256704246012736e-01,-1.761425437645566527e-01,2.631820277453538637e+00,4.625624877379677091e-01,-5.177270339109506736e+00,6.000000000000000000e+00
6.161353373803398759e-01,-1.536071209303421226e-01,2.417235461249548134e+00,5.474342762242266902e-01,-4.330775723991622250e+00,6.000000000000000000e+00
6.601450043360784781e-01,-1.278057992066066462e-01,2.249219989916324991e+00,6.185469114187714945e-01,-3.147910154934280058e+00,6.000000000000000000e+00
7.041546712918170803e-01,-9.908824393215878712e-02,2.138934155875193532e+00,6.830751928092647640e-01,-1.774183866339559268e+00,6.000000000000000000e+00
7.481643382475556825e-01,-6.766767126637152074e-02,2.092087253342802100e+00,7.412099572769843547e-01,-3.123429931177789665e-01,6.000000000000000000e+00
7.921740052032942847e-01,-3.385962126317394044e-02,2.110639023075069343e+00,7.900441270862245124e-01,1.162312194483942296e+00,6.000000000000000000e+00
8.361836721590328869e-01,1.859740677772235822e-03,2.193649893415688723e+00,8.267296269915737073e-01,2.585195694248201725e+00,6.000000000000000000e+00
8.801933391147714891e-01,3.891582287293678805e-02,2.337381961598531621e+00,8.508486647936992497e-01,3.884673098085444476e+00,6.000000000000000000e+00
9.242030060705100913e-01,7.679105782154410642e-02,2.534582381699004738e+00,8.664386406869435397e-01,4.963044290590138630e+00,6.000000000000000000e+00
9.682126730262486936e-01,1.051795681746532513e-01,2.807826757370018189e+00,4.630996260844330581e-01,7.227277181256580363e+00,-6.000000000000000000e+00
1.012222339981987185e+00,1.175708022890168680e-01,3.168330892478156802e+00,1.487750658032995499e-01,8.720309150079813776e+00,-6.000000000000000000e+00
1.056232006937725787e+00,1.183581952774647172e-01,3.572327741001584123e+00,-5.665176051364680110e-02,9.029098522140447614e+00,-6.000000000000000000e+00
1.100241673893464389e+00,1.123027699002218938e-01,3.963565886360739476e+00,-1.812287365011674978e-01,8.246346447596156537e+00,-6.000000000000000000e+00
1.144251340849202991e+00,1.019203383208234504e-01,4.301294958908839838e+00,-2.805302302069984099e-01,6.820191471745443934e+00,-6.000000000000000000e+00
1.188261007804941594e+00,8.735378058786816280e-02,4.566213919499494622e+00,-3.840809890873551069e-01,5.084123258732817341e+00,-6.000000000000000000e+00
1.232270674760680196e+00,6.808799926127959146e-02,4.750124297185668532e+00,-4.941510776067272737e-01,3.219273948961092646e+00,-6.000000000000000000e+00
1.276280341716418798e+00,4.392692824406511931e-02,4.850364589563606721e+00,-6.017724675710822702e-01,1.328322234916536893e+00,-6.000000000000000000e+00
1.320290008672157400e+00,1.519348071222839311e-02,4.867457287436510072e+00,-6.970312865615230224e-01,-5.365632843278437258e-01,-6.000000000000000000e+00
1.364299675627896002e+00,-1.737564190922621932e-02,4.803279886074395932e+00,-7.723333417617841423e-01,-2.358285369041397850e+00,-6.000000000000000000e+00
1.408309342583634605e+00,-5.275841436889841529e-02,4.659929716588119497e+00,-8.221210872181258233e-01,-4.132479568945086612e+00,-6.000000000000000000e+00
1.452319009539373207e+00,-8.972958974116485020e-02,4.439694927417698445e+00,-8.430285770495653530e-01,-5.841775089658093556e+00,-6.000000000000000000e+00
1.496328676495111809e+00,-1.269921398858287198e-01,4.146244437341379374e+00,-8.373181058935148524e-01,-7.421743509480110745e+00,-6.000000000000000000e+00
1.540338343450850411e+00,-1.538661421292950859e-01,3.765847871800722224e+00,-4.110433191327867997e-01,-9.839781658172872980e+00,6.000000000000000000e+00
1.584348010406589013e+00,-1.632876613838630253e-01,3.283147636014757786e+00,-6.654432411693143867e-02,-1.172311863120819986e+01,6.000000000000000000e+00
1.628357677362327616e+00,-1.601692222693657519e-01,2.740341213651689145e+00,1.246445604605025681e-01,-1.212168304832235144e+01,6.000000000000000000e+00
