time,position,velocity,torque
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.354016759657068691e+00
1.499999999999999944e-02,1.116071428571428770e-01,2.132493622448979664e+00,2.500000000000000000e+00
2.999999999999999889e-02,4.132861556883686838e-01,3.564304834117458576e+00,2.500000000000000000e+00
4.499999999999999833e-02,8.161629350992350984e-01,4.069202740676065133e+00,2.500000000000000000e+00
5.999999999999999778e-02,1.227189168992115054e+00,3.845046921243690630e+00,2.500000000000000000e+00
7.499999999999999722e-02,1.590678587442386771e+00,3.328183345971322815e+00,2.500000000000000000e+00
8.999999999999999667e-02,1.897645339826496080e+00,2.876182201455277365e+00,2.500000000000000000e+00
1.049999999999999961e-01,2.167897530541198492e+00,2.681188686135400179e+00,2.500000000000000000e+00
1.199999999999999956e-01,2.414089343346224048e+00,2.464725825094679745e+00,2.500000000000000000e+00
1.350000000000000089e-01,2.609167416888194424e+00,1.720243382504546892e+00,2.500000000000000000e+00
1.499999999999999944e-01,2.747061672533007037e+00,1.254238844581578860e+00,2.500000000000000000e+00
1.649999999999999800e-01,2.849319924414393412e+00,9.553550647450722577e-01,2.500000000000000000e+00
1.799999999999999933e-01,2.926263386087355034e+00,7.130599423025494321e-01,2.500000000000000000e+00
1.950000000000000067e-01,2.982796853102993140e+00,5.165335996836142307e-01,2.500000000000000000e+00
2.099999999999999922e-01,3.024318049327415103e+00,3.856023925123991392e-01,2.500000000000000000e+00
2.249999999999999778e-01,3.055772591077727363e+00,2.968429841517081225e-01,2.500000000000000000e+00
2.399999999999999911e-01,3.078778788262244603e+00,2.055318005877673770e-01,2.500000000000000000e+00
2.550000000000000044e-01,3.094985625868891699e+00,1.476469288759246212e-01,2.500000000000000000e+00
2.700000000000000178e-01,3.107382462313682758e+00,1.204924327920283700e-01,2.500000000000000000e+00
2.849999999999999756e-01,3.116834371983765450e+00,8.563299138521456022e-02,2.500000000000000000e+00
2.999999999999999889e-01,3.123522254735419779e+00,6.029720268901495733e-02,2.500000000000000000e+00
3.150000000000000022e-01,3.128225631370878723e+00,4.234749319545791368e-02,2.500000000000000000e+00
3.299999999999999600e-01,3.131522095366654046e+00,2.961200848682244910e-02,2.500000000000000000e+00
3.449999999999999734e-01,3.133546102710425441e+00,1.533593243440943728e-02,2.500000000000000000e+00
3.599999999999999867e-01,3.135422090774426351e+00,2.375863234700871171e-02,2.500000000000000000e+00
3.750000000000000000e-01,3.137514397532197297e+00,2.125403516810262308e-02,2.500000000000000000e+00
3.900000000000000133e-01,3.138535710953906044e+00,2.764287528136025185e-03,2.500000000000000000e+00
4.049999999999999711e-01,3.139274277098671018e+00,1.193338170898893165e-02,2.500000000000000000e+00
4.199999999999999845e-01,3.140001242592799890e+00,4.485660331640351287e-03,2.500000000000000000e+00
4.349999999999999978e-01,3.140433893250885511e+00,4.731616444546091899e-03,2.500000000000000000e+00
4.499999999999999556e-01,3.140800508848719641e+00,3.276040075102347546e-03,2.500000000000000000e+00
4.649999999999999689e-01,3.141046054053876269e+00,2.109855134173820815e-03,2.500000000000000000e+00
4.799999999999999822e-01,3.141204099064973665e+00,1.357034355566892571e-03,2.500000000000000000e+00
4.949999999999999956e-01,3.141287618945979965e+00,5.263620563216705800e-04,2.319410524376532834e+00
5.100000000000000089e-01,3.141326472610248111e+00,3.275622159928646450e-04,2.043215899561942273e+00
5.250000000000000222e-01,3.141344778920132974e+00,9.163300539909960581e-05,1.757106296939710877e+00
5.400000000000000355e-01,3.141349631193209202e+00,2.049808606036259123e-05,1.691716417867885847e+00
5.549999999999999378e-01,3.141357424325344816e+00,1.327501676832943886e-04,1.658937109204167148e+00
5.699999999999999512e-01,3.141377476880054864e+00,2.785280423637584977e-04,1.714988830544803555e+00
5.849999999999999645e-01,3.141420152150667278e+00,5.958975253530533409e-04,1.828356942807716656e+00
