rho,S
1.000000000000000036e-10,2.610219311185259627e+01,-1.586846047478246202e+00,6.488465448877015262e+00,4.418205780170659236e-01,-1.586815458415844482e+00,1.536135307191647037e+01,-4.560480459674519871e+00,-2.466430422003475231e-01,6.488462363096724417e+00,-4.560487546970747985e+00,3.886945354202575142e+00,7.627158888089595745e-01,4.418250913461654328e-01,-2.466431896969699944e-01,7.627169493985921367e-01,3.951480545577258363e-01
1.000000000000000036e-10,2.610184836991661328e+01,-1.557014085916120116e+00,6.486321948113364044e+00,4.470976121203634746e-01,-1.556981503376635434e+00,1.507831610702960035e+01,-4.475449080850905759e+00,-2.491873770884436012e-01,6.486317808882922087e+00,-4.475456634486915775e+00,3.877527587208610349e+00,7.754971819599048022e-01,4.471017601507952244e-01,-2.491875375340018017e-01,7.754981639838254281e-01,4.039674420987932058e-01
1.000000000000000036e-10,2.610054467939494671e+01,-1.522550383017858611e+00,6.481662791080961661e+00,4.516160776332754367e-01,-1.522515962554194191e+00,1.479099891102426589e+01,-4.378940840143071611e+00,-2.443408686520576467e-01,6.481657612814795577e+00,-4.378948823712094374e+00,3.861540343700523348e+00,7.861384883616181485e-01,4.516198363329577137e-01,-2.443410410113512066e-01,7.861393860938780120e-01,4.129236089693142375e-01
1.000000000000000036e-10,2.609830132601454267e+01,-1.484191188674476969e+00,6.474563163666257282e+00,4.552652539774867391e-01,-1.484155095931728674e+00,1.450651175005264726e+01,-4.272902045824682915e+00,-2.318897211697606986e-01,6.474556966283320669e+00,-4.272910420533404086e+00,3.839245805624954322e+00,7.943682510449071588e-01,4.552686011753024342e-01,-2.318899043427025131e-01,7.943690591574908977e-01,4.218564273974916845e-01
1.000000000000000036e-10,2.609515916109369726e+01,-1.442781982188646284e+00,6.465154650980294626e+00,4.579489743410095626e-01,-1.442744392255897123e+00,1.423221068100205322e+01,-4.159548463406848917e+00,-2.117656088812646387e-01,6.465147459844036604e+00,-4.159557188217781309e+00,3.811053074829157783e+00,7.999576775499830372e-01,4.579518898535981375e-01,-2.117658017017915728e-01,7.999583911425018901e-01,4.306012759253592947e-01
1.000000000000000036e-10,2.609118045397961438e+01,-1.399262365163406407e+00,6.453624335126725065e+00,4.595880608289827363e-01,-1.399223461932944002e+00,1.397557216841479288e+01,-4.041333256081897751e+00,-1.840537286505069536e-01,6.453616180956675663e+00,-4.041342287856222626e+00,3.777514458410251130e+00,8.027267332132576039e-01,4.595905265791033201e-01,-1.840539298844956206e-01,8.027273478407456198e-01,4.389920782170317337e-01
1.000000000000000036e-10,2.608644834659470391e+01,-1.354650253590709230e+00,6.440212858657605288e+00,4.601225452597861310e-01,-1.354610229101347763e+00,1.374406247939499082e+01,-3.920911008129754016e+00,-1.489990935366770075e-01,6.440203777409891472e+00,-3.920920301777024886e+00,3.739319075895668920e+00,8.025494153389405305e-01,4.601245453858064383e-01,-1.489993018798933255e-01,8.025499270377139949e-01,4.468643992114230135e-01
1.000000000000000036e-10,2.608106587136726873e+01,-1.310024310267415615e+00,6.425211361722022119e+00,4.595136067404738123e-01,-1.309983364008851181e+00,1.354499925163402274e+01,-3.801097063129170728e+00,-1.070107420463404513e-01,6.425201394436168556e+00,-3.801106571770079601e+00,3.697283572100883653e+00,7.993581372675812036e-01,4.595151276961623732e-01,-1.070109561233318768e-01,7.993585425790478149e-01,4.540585548995297871e-01
1.000000000000000036e-10,2.607515457769905609e+01,-1.266504810959675487e+00,6.408957418559751318e+00,4.577452327377026231e-01,-1.266463149109675390e+00,1.338540398770652828e+01,-3.684822027547185019e+00,-5.866373660659552486e-02,6.408946611169154650e+00,-3.684831702696504063e+00,3.652340282197026333e+00,7.931472740296414692e-01,4.577462633815773674e-01,-5.866395497146984633e-02,7.931475700219687841e-01,4.604227088030470316e-01
1.000000000000000036e-10,2.606885274152314125e+01,-1.225232845512745028e+00,6.391829908857348919e+00,4.548255412640536677e-01,-1.225190680076451821e+00,1.327184670221584994e+01,-3.575078874594888045e+00,-4.696852527059439987e-03,6.391818311961372068e+00,-3.575088666371331048e+00,3.605522685419972895e+00,7.839757384552682451e-01,4.548260729372723410e-01,-4.697073667034618906e-03,7.839759227427642863e-01,4.658159395447261653e-01
1.000000000000000036e-10,2.606231320133153773e+01,-1.187348845704018663e+00,6.374242940814567326e+00,4.507878574810781358e-01,-1.187306393555695561e+00,1.321027321973438795e+01,-3.474873964285820183e+00,5.398551709570509338e-02,6.374230609410658666e+00,-3.474883821650251559e+00,3.557948460784133626e+00,7.719687105257847515e-01,4.507878840727597702e-01,5.398529475346031115e-02,7.719687812858323506e-01,4.701112788267799436e-01
1.000000000000000036e-10,2.605570075567794319e+01,-1.153967769824557843e+00,6.356638673417362995e+00,4.456913646992145539e-01,-1.153925251607869962e+00,1.320582177730003792e+01,-3.387162797235098388e+00,1.163214671743874329e-01,6.356625666593579638e+00,-3.387172668265517217e+00,3.510799793140646941e+00,7.573182712428169205e-01,4.456908826982075578e-01,1.163212452518350010e-01,7.573182272301773876e-01,4.731988655709495339e-01
