q11_opt,q22_opt,r_opt,Vol_opt
9.974629459843724,1.047050297840372,0.41982987745220623,-52.68709139200956
9.978011427924304,1.0032850831923288,0.2891292436779689,-19.953983460527613
9.948955214857227,1.0006409156294234,0.24127111080898417,-16.847448926917245
9.999574532437089,1.144005221734099,0.2743918058256453,-18.143331172438998
9.58809827618333,1.2059494898154437,0.21250360114746442,-14.24436779851729
9.888063427295016,1.0516668324222305,0.17841379185078954,-13.446868928517935
9.751540401739911,1.394605764238408,0.4791068451992335,-62.18330081311233
9.99454333793313,1.0133926333307894,0.5842883863754087,-75.08308611836584
9.687947361215604,1.1175725750661059,0.1175271625679525,-13.047604458705727
9.870050353180934,1.4208640451921044,0.48303123678787524,-57.17175113745228
9.909406785654536,1.5944257244031803,0.5072105049663084,-60.85485961693124
9.93084062796163,1.1600738769805328,0.2195074544839274,-14.649505019548792
9.999815460183031,1.2409460747421854,0.3233188942599788,-22.94562933009565
9.86015769978904,1.0061677167266965,0.5612075431181596,-78.6394860472406
9.989693543247594,1.2044619882453538,0.2548420977966756,-15.612604034977068
9.9042418240157,1.180060731867111,0.21804639828154188,-13.891507270449928
9.999863276079509,1.3303849970690873,0.5357319430363037,-67.14800180022426
9.934797243994051,1.2766754697942237,0.8014793013365541,-88.26259109439145
9.88252108487269,1.017318997788248,0.20225729234975431,-13.78891092867087
9.945010593298614,1.855742642342799,0.18396352641933628,-12.364912726554305
9.77540529531841,1.5594528585648342,0.6345877527515555,-26.809101038299563
9.99906248362277,1.0016855832356322,0.2247076865047956,-21.09476558899537
9.99468671296159,1.1758894846016537,0.10666443118097005,-15.481261855773843
9.88493923003929,1.9395364574677414,0.5023662277712515,-22.522761702550472
9.997258010765478,1.405337715436759,0.17658833646762595,-18.14376015200722
9.658493415489342,1.0561081768527674,0.19247418345524653,-16.59013427189724
9.464632895653166,1.0021630873834435,0.406120935150207,-26.002485778247987
9.710532921309325,1.3159839606327992,0.1014908390448075,-14.951742014072934
9.969746115477411,1.0187184770885387,0.11098333068514572,-16.57495610456707
9.995491564934603,1.0618464162117918,0.25108524559180917,-19.17591594054348
9.98622385758916,1.0237269244206049,0.153522403493508,-18.73970309714394
9.97703324890637,1.0036698304592717,0.5934856843379339,-26.550326070416528
9.994673109608055,1.2641135905273044,0.9919256705879717,-28.446832111720088
9.977315507088685,1.1356528302219586,0.10173798479243538,-15.381992293320723
9.915800475158624,1.4654763176854764,0.6931372448803598,-29.183691372400627
9.916726338812762,1.1354984088686466,0.9787722046762295,-29.146700101010946
9.99421629337926,1.3656659772934194,0.4044073933670427,-24.907963086826257
9.999139965374104,1.2711287110312335,0.19041419791184983,-19.349776365834984
9.839364884583098,1.1500251571216276,0.8052831350012052,-26.964742181033532
9.939068224517918,1.917057296844257,0.1328490667294901,-14.656704681682248
9.872498148647217,1.0638301580289284,0.4427827401440472,-26.188061413161204
9.993689626705816,1.0835214000449551,0.7470014925786376,-86.15620298532673
9.994861846175198,1.0005630754640953,0.2592394120463442,-22.86845197080152
9.956874420810216,1.2574691857837146,0.4829791976608826,-69.11178875487248
9.997776574814774,1.6138660847403736,0.2889653875054365,-18.126388012570164
9.762807663128944,1.39379915132615,0.10348159792527041,-12.72715492603513
9.976578376851005,1.559417669324361,0.5639174946408316,-69.81235068993384
9.99107280746258,1.0031222802689264,0.37297393071527024,-37.56038686841441
9.714142414715571,1.0114207015740095,0.9425422759070431,-132.75530430172788
9.978523496466874,1.7266758501617085,0.1733005523180084,-14.043434577048163
9.997327551211821,1.4101280353568866,0.8752323300894955,-95.36598902175696
9.9925664536103,1.0367363708254216,0.8496507937067641,-105.28790249506969
9.984230773622455,1.0414606633756132,0.6476986412000325,-84.60196597368025
9.999179292581365,1.0006053317696169,0.7624767174704843,-117.1783815833394
9.99999954327237,1.1518477568362997,0.20410812862233163,-15.160977921190652
9.954550653775708,1.0342228707326515,0.10248556436937552,-14.353433194483857
9.981019593498385,1.4523983484305139,0.9797153232742313,-93.98840616644796
9.939909904308058,1.0101591517238855,0.23961256772511186,-19.197344507805443
9.966596269050232,1.0651332534763636,0.4883506232071016,-74.17412785129396
9.918933847180451,1.4154690584780583,0.25254441310279296,-21.915948596475182
9.795477809053473,1.1350201213561875,0.6176154824007992,-34.04075251877185
9.973723692520693,1.2457705521960385,0.46035626625221066,-29.862736872550304
9.999736436834404,1.5535492112154303,0.1032604358695386,-14.256890267134667
9.993831125783629,2.0021681634251753,0.23150537079372258,-17.727183179704113
9.978090416711947,1.0345081922078785,0.19007320214643303,-18.611376642785963
9.979646660006992,1.305635219931898,0.36943389274205085,-27.46005106051181
9.977236135219659,1.10551127290784,0.1419939268498951,-17.047703038228743
9.997791630752312,1.442161778538578,0.370599063604258,-27.086095273340174
9.996088518251058,1.45613798907613,0.8156986066596792,-33.265341975230164
9.958316945237623,1.05461214979168,0.25884951967260966,-28.589631012855182
9.999557822363608,1.2880489010221674,0.3817163448967849,-28.997209658701447
9.976945661153612,1.6475703383258489,0.2476789141540906,-21.31892098819189
9.957674055826454,1.5968919786240008,0.17309540236517035,-14.672014093837568
9.963037679652944,1.4027312189955898,0.5981771931613604,-29.513551909578535
9.96435108207197,1.4924809951163003,0.5625364748225676,-28.08887466006651
9.910810494956333,1.509922632582434,0.4257965976668782,-29.070420385037725
9.96227122705045,1.0800372510217295,0.10135791091443247,-13.60195104354992
9.847338102261673,1.0022173384941073,0.14722356102997708,-16.90284369783739
9.984369744764765,1.9143981578513145,0.2392451546244695,-20.1775223922563
9.923084311525411,1.067543586245773,0.44830543913667614,-32.472342887496744
9.906955507567437,1.153206534090817,0.3376985731182674,-29.86349825169414
9.99770198979278,1.1879259456961013,0.46551737182769326,-36.519496881708314
9.99994324047968,1.0259267887084624,0.41223465178213103,-34.763081678245925
9.999587111221661,1.3118184531319912,0.2542771021315527,-23.51677417675541
9.999250301291701,1.2834808116873824,0.10165815280909041,-12.151595017896593
9.887970815684271,1.3323622879524235,0.11635694311673982,-16.939878426693014
9.999978256530738,1.0596589132072347,0.27900261591813064,-27.769841680877477
9.848249897769485,1.000652423582841,0.2788779407563817,-28.209860298460214
9.90092554300464,1.2364642400595425,0.2854078428331646,-26.30948860474492
9.95794014218809,1.2041751915958527,0.5768460642825332,-40.03106636971386
9.996153731531168,1.2774054292243617,0.14115369861351607,-17.164845029587838
9.977153236457474,1.1276913417877077,0.32451449741177396,-29.364008302745866
9.981982789001162,1.001993226652619,0.14934779170875628,-21.189710286097316
9.516532718548925,1.177122233505918,0.15947191892680374,-18.697597673780756
9.64125409706705,1.268324041604081,0.488108746098374,-35.03741813392672
9.858152790706434,1.3293407715931838,0.10134283020869596,-11.843289473418531
9.990119057169359,1.0941520981835047,0.747597760889579,-44.09150906921685
9.994673776253682,1.5927350913183036,0.48826686953316445,-32.05584269768798
9.918670315337017,1.1796846352075905,0.16141976136934605,-19.972831359475933
9.983518836061991,1.5054786579055475,0.3657139086297771,-25.98741570032516
9.904722983905344,1.0542482820260837,0.27981416206639054,-23.050570509675858
9.866072285279492,1.1705524339482891,0.17865840369147906,-17.403229053895505
9.897173868465158,1.0780463524326531,0.47228448692522507,-29.105879860659705
9.984874781551,1.0009936228178768,0.7377612087591838,-30.92636962095201
9.999515551589905,1.0001886572422103,0.19862110955122264,-22.899052266364645
9.782671123030184,1.4497727213415126,0.7156638355152809,-30.720594589633677
9.967177386332539,1.1520813550845832,0.994174517983067,-32.55385164101497
9.995062624478944,1.009018259072398,0.6532265191578099,-31.672708737208932
9.999393364231139,1.001991210284486,0.5906034798449472,-28.777631573909275
9.758423056940096,1.0226728323415053,0.10028343808573455,-16.233942267206615
9.993418016458076,1.4816959920428934,0.22763425896726786,-21.498241170059508
9.97209224633171,1.066722858207676,0.5065743192645553,-27.393204882553892
9.99964910089637,1.2776480021703724,0.31462302281156496,-21.140803419456827
9.964460987232412,1.0300437143893966,0.5138380855215364,-29.730005057276735
9.992175913185298,1.0047901296766646,0.45779504731543835,-26.79355381383554
9.85597627522667,1.0001760304089973,0.3500076398815669,-24.42052009228782
9.508830382354784,1.1073446421159043,0.14513019504453673,-20.54121262231331
9.830797772676524,1.0871169530897655,0.32390783156538744,-23.061257092446954
9.563768599376337,1.0533173411486225,0.3899106786720835,-23.80403307561074
9.93472029084525,1.0154869616182158,0.4247813185614404,-25.200216961960347
9.790270601792018,1.094820293254121,0.47137994695560614,-22.57849902532234
9.998335189780455,1.5236631377655865,0.15631257211068156,-15.05512866470285
9.985385457684423,1.661593825097556,0.11201120638016154,-13.217020398654862
9.946071209952496,1.1185381027230705,0.3417846911425214,-18.533422555384927
9.999285266617305,1.017029876998268,0.3253185952302486,-17.805257596386724
9.970931008732702,1.3185977626392096,0.10068854314676857,-13.725560605475698
