time,cart_pos,pend_pos,cart_vel,pend_vel,force
7.309947013854980469e-01,2.074351562499999746e-01,4.025165587411922097e+00,-4.533014595585605488e-01,4.442616988071242723e+00,-5.014811831260812980e+00
7.410082817077636719e-01,2.027145312499999685e-01,4.066583068684835212e+00,-4.714222933333339638e-01,4.136131127926299555e+00,-4.839704997853081281e+00
7.510218620300292969e-01,1.978350390624999677e-01,4.104932588381975833e+00,-4.872874666666667243e-01,3.829751044376088043e+00,-4.664299032952839319e+00
7.610361576080322266e-01,1.927739843749999848e-01,4.140214146503345738e+00,-5.053829945480067254e-01,3.523119309446808067e+00,-4.490272436554839430e+00
7.710492610931396484e-01,1.875767578124999668e-01,4.170893762261058235e+00,-5.190425296442705561e-01,3.063946737726476410e+00,-4.324728603192299126e+00
7.810628414154052734e-01,1.822433593749999692e-01,4.198505416443000016e+00,-5.326165333333331420e-01,2.757420751950836468e+00,-4.152161217327646092e+00
7.910764217376708984e-01,1.767510937499999768e-01,4.223049109049170191e+00,-5.484817066666659580e-01,2.451040668400714218e+00,-3.981203081873986527e+00
8.010902404785156250e-01,1.711226562499999770e-01,4.242990859291683847e+00,-5.620670441179971277e-01,1.991423128239232287e+00,-3.816527881139489153e+00
8.111038208007812500e-01,1.653807421874999850e-01,4.259864647958425010e+00,-5.734126933333325571e-01,1.685090459525407702e+00,-3.639038372500120300e+00
8.211171627044677734e-01,1.595026562499999856e-01,4.272136494261510542e+00,-5.870253901283363218e-01,1.225549513950733527e+00,-3.465430140732405739e+00
8.311312198638916016e-01,1.535337890624999813e-01,4.281340378988824469e+00,-5.960488433884104653e-01,9.190964841510336214e-01,-3.281572717454529720e+00
8.411445617675781250e-01,1.474968359374999871e-01,4.285942321352480988e+00,-6.028909412128854450e-01,4.595810677314696724e-01,-3.083641428394486628e+00
8.511583805084228516e-01,1.413917968749999754e-01,4.285942321352480988e+00,-6.096614309183125968e-01,0.000000000000000000e+00,-2.885233641881135291e+00
8.611719608306884766e-01,1.351959765624999865e-01,4.282874359776710271e+00,-6.187417599999989193e-01,-3.063800835500338215e-01,-2.645512993973120341e+00
8.711853027343750000e-01,1.289547656249999952e-01,4.275204455837282147e+00,-6.232895068930204285e-01,-7.659684462191752585e-01,-2.398834460597699891e+00
8.811991214752197266e-01,1.226454687499999863e-01,4.262932609534196615e+00,-6.300590252613041953e-01,-1.225491155839548041e+00,-2.141529041691723201e+00
8.912124633789062500e-01,1.163588671874999786e-01,4.246058820867454564e+00,-6.278225214886076211e-01,-1.685130581682203088e+00,-1.827149465427207797e+00
9.012262821197509766e-01,1.101176562499999873e-01,4.226117070624940908e+00,-6.232598271469718121e-01,-1.991423128239232287e+00,-1.499918152682059080e+00
9.112398624420166016e-01,1.039672265624999870e-01,4.201573378018771621e+00,-6.142088533333334155e-01,-2.451040668400625400e+00,-1.128031961523301874e+00
9.212536811828613281e-01,9.790757812499999158e-02,4.172427743048944038e+00,-6.051286321754238973e-01,-2.910541495118871058e+00,-7.235240924598648204e-01
9.312677383422851562e-01,9.202949218749999216e-02,4.138680165715459935e+00,-5.869834617399171117e-01,-3.370020441887093376e+00,-3.076421301819106668e-01
9.412806034088134766e-01,8.633296874999998871e-02,4.100330646018319314e+00,-5.689204238397984614e-01,-3.830024617563057010e+00,1.975917060486450938e-01
9.512941837310791016e-01,8.086339843749998368e-02,4.058913164745406199e+00,-5.462152533333338722e-01,-4.136131127926299555e+00,7.225868789499498845e-01
9.613080024719238281e-01,7.571156249999999588e-02,4.011359760320951651e+00,-5.144726573176816586e-01,-4.748778228878060226e+00,1.267775810948818416e+00
9.713213443756103516e-01,7.090015624999998489e-02,3.960738394320725497e+00,-4.804995471320756550e-01,-5.055391745046609486e+00,1.894299444007675248e+00
9.813351631164550781e-01,6.654265624999998463e-02,3.903981105168957022e+00,-4.351486793171591150e-01,-5.667896595757698996e+00,2.481049770172417457e+00
9.913499355316162109e-01,6.268445312499999755e-02,3.842621873653531139e+00,-3.852512034281620479e-01,-6.126872281444514456e+00,3.153660746691989480e+00
1.001363277435302734e+00,5.912128906249999177e-02,3.768990795835020613e+00,-3.558416457534708810e-01,-7.353297083704135595e+00,3.695374845486468995e+00
1.011376380920410156e+00,5.673828124999999445e-02,3.706097583531708928e+00,-2.379889328063238552e-01,-6.281090812339383156e+00,4.635992915098925415e+00
1.021390199661254883e+00,5.478648437499999274e-02,3.629398544137426796e+00,-1.949103459441443587e-01,-7.659319723996931728e+00,5.165060860431992751e+00
