time,cart_pos,pend_pos,cart_vel,pend_vel,force
7.209811210632324219e-01,2.201672265624999569e-01,3.988350048502667278e+00,-4.215603200000006545e-01,4.748891295026410830e+00,-5.193876142862827727e+00
7.309947013854980469e-01,2.157643359374999681e-01,4.032835491351351109e+00,-4.396919466666655563e-01,4.442511211476332988e+00,-5.025918299679684509e+00
7.410085201263427734e-01,2.111798828124999694e-01,4.075786953412148250e+00,-4.578126730315943416e-01,4.289219045438196432e+00,-4.844433922028200890e+00
7.510221004486083984e-01,2.064138671874999609e-01,4.114136473109289760e+00,-4.759552000000008554e-01,3.829751044376176861e+00,-4.674823814409968747e+00
7.610356807708740234e-01,2.014662890624999703e-01,4.149418031230659665e+00,-4.940868266666657016e-01,3.523370960826054166e+00,-4.500987072410584489e+00
7.710494995117187500e-01,1.963825390624999723e-01,4.180097646988372162e+00,-5.076734592033520510e-01,3.063727889598736986e+00,-4.335663755312525680e+00
7.810628414154052734e-01,1.911626171874999669e-01,4.209243281958199745e+00,-5.212966784923456220e-01,2.910680095632936837e+00,-4.156665418266161538e+00
7.910764217376708984e-01,1.857611328124999794e-01,4.232252993776484118e+00,-5.394158933333320638e-01,2.297850626625652648e+00,-3.998220605010467388e+00
8.010902404785156250e-01,1.802461718749999720e-01,4.253728724806882688e+00,-5.507350472607802638e-01,2.144609522719098216e+00,-3.821127428704769624e+00
8.111038208007812500e-01,1.745723437499999697e-01,4.269068532685739825e+00,-5.666133333333335242e-01,1.531900417750523991e+00,-3.656227578056602479e+00
8.211174011230468750e-01,1.687623437499999879e-01,4.281340378988824469e+00,-5.802120533333314789e-01,1.225520334200312700e+00,-3.475900079403505316e+00
8.311309814453125000e-01,1.628842578124999885e-01,4.290544263716138396e+00,-5.870114133333332873e-01,9.191402506502788228e-01,-3.292750822402271016e+00
8.411443233489990234e-01,1.569153906249999841e-01,4.295146206079795803e+00,-5.960914193195080424e-01,4.595810677315583237e-01,-3.094347824215579301e+00
8.511581420898437500e-01,1.508784374999999900e-01,4.295146206079795803e+00,-6.028622328039803246e-01,0.000000000000000000e+00,-2.896023600299750367e+00
8.611717224121093750e-01,1.447960937499999934e-01,4.290544263716138396e+00,-6.074094933333329394e-01,-4.595701253251837648e-01,-2.667126507192433937e+00
8.711855411529541016e-01,1.386456640624999792e-01,4.282874359776710271e+00,-6.141942296611999641e-01,-7.659319723996842466e-01,-2.410601981813776717e+00
8.811993598937988281e-01,1.324498437499999903e-01,4.272136494261510542e+00,-6.187270284040845558e-01,-1.072304761359593517e+00,-2.142466196638252551e+00
8.912124633789062500e-01,1.262767187499999888e-01,4.255262705594768491e+00,-6.165046640316207416e-01,-1.685170705749579723e+00,-1.839253696526300663e+00
9.012265205383300781e-01,1.201035937499999873e-01,4.235320955352255723e+00,-6.164459520975192897e-01,-1.991375715660498757e+00,-1.511042134271172843e+00
9.112396240234375000e-01,1.140212499999999907e-01,4.210777262746084659e+00,-6.074384189723316396e-01,-2.451157390181287532e+00,-1.139153778596798228e+00
9.212534427642822266e-01,1.080296874999999851e-01,4.181631627776257965e+00,-5.983294340610942896e-01,-2.910541495118782684e+00,-7.345886436478308301e-01
9.312672615051269531e-01,1.021969921874999881e-01,4.147884050442773862e+00,-5.824646384609887262e-01,-3.370100678558646479e+00,-3.182199007495792875e-01
9.412808418273925781e-01,9.656855468749998839e-02,4.109534530745632352e+00,-5.620804266666666882e-01,-3.829751044376176861e+00,1.867824926742104319e-01
9.512944221496582031e-01,9.116707031249998705e-02,4.066583068684835212e+00,-5.394158933333335071e-01,-4.289321169701183045e+00,6.914750156770005374e-01
9.613077640533447266e-01,8.603792968749998660e-02,4.020563645048265577e+00,-5.122306493011739015e-01,-4.595810677315140147e+00,1.279387961720922284e+00
9.713225364685058594e-01,8.129460937499999318e-02,3.968408298260153622e+00,-4.736323618616824493e-01,-5.207841439227832936e+00,1.860893925032556462e+00
9.813358783721923828e-01,7.698249999999999538e-02,3.911651009108385146e+00,-4.306363865806326352e-01,-5.668166502021931841e+00,2.470819631122748827e+00
9.913492202758789062e-01,7.316968749999998300e-02,3.850291777592959264e+00,-3.807732260291923909e-01,-6.127747569753489998e+00,3.143436497026738774e+00
