time,pos,vel,torque
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.936629130728646411e-05
9.999999999999996392e-02,0.000000000000000000e+00,1.936222511459084424e-04,2.786287090733713108e-04
1.999999999999999278e-01,1.936222511459009750e-05,6.295012258613614901e-04,-4.259855723860229461e-04
2.999999999999998779e-01,8.231234770073211882e-05,-9.017666782238068944e-04,-1.845815955933488399e-03
3.999999999999998557e-01,-7.864320121652188122e-06,-4.386259865619974128e-03,-3.450169751429176587e-03
4.999999999999998335e-01,-4.464903066836538575e-04,-8.034618977276209925e-03,-4.527103988373189919e-03
5.999999999999997558e-01,-1.249952204411268215e-03,-9.432535838685760302e-03,-3.833437983434659097e-03
6.999999999999997335e-01,-2.193205788279849969e-03,-5.511439118107688481e-03,5.049684635625855149e-04
7.999999999999997113e-01,-2.744349700090640935e-03,7.468880838232215200e-03,9.627087523345127101e-03
8.999999999999996891e-01,-1.997461616267407619e-03,3.075063064768998600e-02,2.275292832172054469e-02
9.999999999999996669e-01,1.077601448501593583e-03,5.987277897831885104e-02,3.530535428208007864e-02
1.099999999999999645e+00,7.064879346333476258e-03,8.098407600377485749e-02,3.773031263762773035e-02
1.199999999999999512e+00,1.516328694671096461e-02,6.964433735989451757e-02,1.626887247984266927e-02
1.299999999999999378e+00,2.212772068270040665e-02,-4.617711815573529756e-03,-4.209059834983058801e-02
1.399999999999999245e+00,2.166594950114304058e-02,-1.635361984898360266e-01,-1.402810657879253464e-01
1.499999999999999112e+00,5.312329652159468105e-03,-3.959729362939663488e-01,-2.546700510441102794e-01
1.599999999999998979e+00,-3.428496397723714700e-02,-6.217975024302042630e-01,-3.250516445951536770e-01
1.699999999999998845e+00,-9.646471422025751363e-02,-6.760599120637746928e-01,-2.491742172240842546e-01
1.799999999999998712e+00,-1.640707054266350440e-01,-3.177917368481668059e-01,9.348095152492337523e-02
1.899999999999998579e+00,-1.958498791114516857e-01,6.896487131983362051e-01,7.879864491398119730e-01
1.999999999999998446e+00,-1.268850077916180430e-01,2.430072319659996261e+00,1.755621518616564902e+00
2.099999999999998312e+00,1.161222241743816025e-01,4.538039548091082231e+00,2.500000000000000000e+00
2.199999999999998401e+00,5.699261789834889624e-01,5.646110565968909256e+00,2.500000000000000000e+00
2.299999999999998490e+00,1.134537235580379555e+00,4.420326614543513166e+00,2.500000000000000000e+00
2.399999999999998579e+00,1.576569897034730605e+00,3.067895921422249650e+00,2.500000000000000000e+00
2.499999999999998668e+00,1.883359489176955615e+00,2.583972407355444201e+00,2.329670013022145270e+00
2.599999999999998757e+00,2.141756729912499768e+00,2.307412494175060669e+00,1.919568527202434982e+00
2.699999999999998845e+00,2.372497979330006057e+00,1.739129941150774794e+00,1.547030285098276003e+00
2.799999999999998934e+00,2.546410973445083936e+00,1.329160672081714178e+00,1.230640032808338669e+00
2.899999999999999023e+00,2.679327040653255665e+00,1.026063323188293408e+00,9.713381331766064442e-01
2.999999999999999112e+00,2.781933372972085206e+00,7.956057945322254632e-01,7.630759160919536876e-01
3.099999999999999201e+00,2.861493952425306908e+00,6.184429066625808380e-01,5.977574116106280089e-01
3.199999999999999289e+00,2.923338243091563093e+00,4.814026478676240450e-01,4.674166258981095612e-01
3.299999999999999378e+00,2.971478507878325459e+00,3.749895904485950338e-01,3.651208163205767465e-01
3.399999999999999467e+00,3.008977466923187905e+00,2.922735113646225402e-01,2.850762282564947014e-01
3.499999999999999556e+00,3.038204818059649703e+00,2.279819358018944087e-01,2.224564861657404857e-01
3.599999999999999645e+00,3.061003011639839233e+00,1.778206291965178376e-01,1.735408330962212309e-01
3.699999999999999734e+00,3.078785074559492241e+00,1.387416741151536459e-01,1.353270051748824421e-01
3.799999999999999822e+00,3.092659241971004835e+00,1.082315667646720908e-01,1.056061691850094242e-01
3.899999999999999911e+00,3.103482398647473328e+00,8.467515210318976582e-02,8.238823977316564462e-02
4.000000000000000000e+00,3.111949913857792627e+00,6.628191038399876278e-02,6.408762422642931555e-02
4.099999999999999645e+00,3.118578104896192027e+00,5.161232197700346691e-02,5.011909749452062718e-02
4.199999999999999289e+00,3.123739337093892399e+00,4.087100854637237823e-02,3.914622649303620139e-02
4.299999999999998934e+00,3.127826437948530103e+00,3.239246183712674032e-02,3.053340148687475747e-02
4.399999999999998579e+00,3.131065684132243288e+00,2.584877205906187594e-02,2.380190743811612386e-02
4.499999999999998224e+00,3.133650561338148677e+00,2.089158839016982613e-02,1.852883494332905820e-02
4.599999999999997868e+00,3.135739720177165513e+00,1.718493826423065154e-02,1.447797695341679000e-02
4.699999999999997513e+00,3.137458214003588264e+00,1.468632951546868827e-02,1.115019518646816546e-02
4.799999999999997158e+00,3.138926846955135463e+00,1.271394028361334978e-02,9.641999984854179168e-03
4.899999999999996803e+00,3.140198240983498312e+00,1.394412606296418534e-02,1.228092463523199930e-03
4.999999999999996447e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00
