q11_opt,q22_opt,r_opt,Vol_opt
9.993698412541617,1.4103396180785555,0.7611513009462809,-32.27343861229224
9.58625345679182,1.3654044411101944,0.10692074224180081,-18.563157492249854
9.916357033812586,1.0941983396062533,0.11950387826943837,-18.691328492728502
9.928152943628282,1.2797831206578658,0.32106547389399975,-30.427087406523093
9.91617944551332,1.0003651621803016,0.2930588547838537,-31.922954544706585
9.967915184107687,1.7360174399636654,0.320441191119597,-26.77379750704757
9.983278895377513,1.340985018449218,0.17611973657886915,-21.523029569383155
9.734094577377236,1.5007880089748609,0.15592224977913105,-21.565901915173164
9.868630372859023,1.0000066933374094,0.45172469080863537,-31.356326060634487
9.972517300167604,1.0805011899566825,0.15233597394915369,-21.298220310223364
9.99326831391729,1.0088500232245612,0.6161496280064411,-37.204395816547304
9.961634272662163,1.194134314958871,0.1562151268935892,-21.363217876600814
9.999005708099688,1.5908303537490656,0.24331238873028177,-25.012734797356885
9.99939012604631,1.5499008544915587,0.284454396193305,-24.988320055207183
9.976004738814055,1.0547100325995493,0.12220832352612576,-20.640158298893645
9.70580226562416,1.1360552413556666,0.2488054050891761,-23.941957431222658
9.889441077694867,1.7068228362328188,0.20777006003783294,-21.356055082051572
9.83195312596171,1.0194953275126883,0.15888626570632547,-23.0185461003913
9.97069261193975,1.0219125547076033,0.8384623524295949,-39.89393028502141
9.993876634178994,1.0053898543043378,0.4919415614170311,-32.22095284865042
9.972245694840904,1.0982482816646586,0.1263928500915614,-18.774712051124865
9.461319591601814,1.2678712244890744,0.9618433003502256,-27.839107478005772
9.817186175910287,1.54888671382286,0.47909093181495316,-25.18011783166291
9.854175784640757,1.026550622564766,0.22503397546304332,-21.136373375595507
9.873698332468646,1.3380209445859517,0.3010253860168119,-23.530215339762915
9.69466660541981,1.000019216598391,0.3218958326976209,-24.851962275880723
9.784614284357707,1.037273302470325,0.21284605386673483,-20.556126021939185
9.958830466002299,1.0529231208605627,0.885345728296733,-28.59271406475741
9.97651793697729,1.0390112984215871,0.366472936863396,-22.356986301890572
9.997205256261589,1.0127275688520683,0.22794284975445783,-25.160785605364723
9.968296529030885,1.0344280063854354,0.26895431671003933,-22.452105177654786
9.989972905756908,1.326278486203258,0.4024727669368101,-26.388753036505545
9.730082409430988,1.3280396246937993,0.6778730035871791,-25.41121944385682
9.853012768395294,1.03278239872167,0.3230253961322299,-25.640638834589687
9.991535958226365,1.215891094633729,0.49743601448930724,-23.718996714772317
9.742881086508637,1.2776420260644463,0.20298852538218143,-22.999122790192875
9.922393056312425,1.0341590271677457,0.29956198052507566,-26.785000885920404
9.996179849859619,1.0348771992155197,0.19487504505165487,-23.77185684225879
9.979570855511191,1.3256074193844518,0.9032741929955813,-26.817082204974717
9.993783785303572,1.4104266144427544,0.32213806402301937,-23.275752648403476
9.932158432983062,1.0014881869001615,0.6635594842957094,-23.47758111668484
9.997649501101117,1.074510048649184,0.14436004132667782,-20.4504226149977
9.995040779551456,1.2035144707955845,0.8848800229575688,-22.445984087852295
9.954541069740431,1.160906983788704,0.7347343763786742,-21.622210139282654
9.932824470954403,1.4800220546430771,0.42835385014276994,-17.186427125097072
9.989641530808717,1.200702513627681,0.49730320947286905,-19.72231738049631
9.881059502765156,1.1684318314417697,0.6572129645623003,-21.678286330346214
9.943284490141307,1.3821395595546648,0.8862191557764507,-20.7723849183091
9.988271436470065,1.1625954078947518,0.6666752535726246,-31.143000419762075
9.99081500571966,1.3915457072623563,0.13592517254820555,-15.50167440877813
9.964723805792561,1.8929378415976488,0.12312408497008404,-14.586760583410435
9.999993594913027,1.2975795140670814,0.15884276545314818,-18.676682993255262
9.96162498104796,1.0451089524356734,0.5817388632328494,-29.247532006958266
9.986142883726579,1.133607759712301,0.3271161500179436,-24.927993291124583
9.943086516595821,1.161171708226288,0.36938418227562675,-24.04731540225851
