time,pos,vel,torque
0.000000000000000000e+00,0.000000000000000000e+00,3.141592653589793116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.079877948887589145e-02,-4.340550585240274088e-03,3.159902062695137737e+00,-1.918696747479735620e-01,8.047564339628391350e-01,-5.892661300944517677e+00
8.159755897775178290e-02,-1.579596847586718297e-02,3.207235088625179475e+00,-3.511618888822155560e-01,1.405793222600962844e+00,-6.000000000000000000e+00
1.223963384666276744e-01,-3.304902485430480374e-02,3.274353435898103459e+00,-4.785640151407072884e-01,1.764977030120433499e+00,-6.000000000000000000e+00
1.631951179555035658e-01,-5.489705259077568705e-02,3.351148567931780065e+00,-5.788428815236815739e-01,1.879130184262916670e+00,-6.000000000000000000e+00
2.039938974443794573e-01,-8.033258371441660828e-02,3.427765040552047893e+00,-6.569538907927789939e-01,1.765096021345810895e+00,-6.000000000000000000e+00
2.447926769332553487e-01,-1.085530361442852143e-01,3.495424827098833731e+00,-7.178575306751978635e-01,1.457242414020255339e+00,-6.000000000000000000e+00
2.855914564221312402e-01,-1.389529205749249208e-01,3.547041811497218422e+00,-7.659763298544054466e-01,1.000727126084929752e+00,-6.000000000000000000e+00
3.263902359110071316e-01,-1.710361748870951326e-01,3.577303531629240307e+00,-8.023270323250705216e-01,4.353337624260290584e-01,-5.923357474859106908e+00
3.671890153998830231e-01,-2.011491556944365044e-01,3.570415232423451268e+00,-6.861180823596353395e-01,-7.315928565572390463e-01,-1.325119747222532007e+00
4.079877948887589145e-01,-2.227850186730225279e-01,3.502012747411031857e+00,-4.032464696921463365e-01,-2.485892712600388688e+00,4.516013474501039404e+00
4.487865743776348060e-01,-2.328791071780436650e-01,3.363868673192718539e+00,-1.208820723007420772e-01,-4.100207479441401404e+00,6.000000000000000000e+00
4.895853538665106974e-01,-2.326037419277795504e-01,3.168424097434320075e+00,1.049477445764917111e-01,-5.227949757158349975e+00,6.000000000000000000e+00
5.303841333553865889e-01,-2.243044455678914473e-01,2.938356705208714725e+00,2.712351889511998571e-01,-5.734837529092014385e+00,6.000000000000000000e+00
5.711829128442624803e-01,-2.103975202258409338e-01,2.700794149902218333e+00,3.841458021523818100e-01,-5.595884074376583861e+00,6.000000000000000000e+00
6.119816923331383718e-01,-1.927958014495260441e-01,2.480992034199897667e+00,4.624322282956990215e-01,-4.931861171883668682e+00,6.000000000000000000e+00
6.527804718220142632e-01,-1.724988516056995269e-01,2.297175778640659694e+00,5.258196053972198358e-01,-3.914767244715791961e+00,6.000000000000000000e+00
